# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,atr_14,obv,vwap_20,close_AAPL,close_AMZN,close_GOOGL,close_MSFT,close_XLK,close_IXIC,rel_AAPL_MSFT,rel_AAPL_IXIC,vix,gold,oil,tnote_10y,unemployment,dow,month,quarter,year,is_month_end,is_quarter_end,days_to_earnings,daily_return,close_lag_1,close_lag_2,close_lag_7,volume_lag_1,return_lag_1,return_lag_7,rolling_max_30d,rolling_min_30d
2021-05-27,122.34378051757812,124.64846921096527,122.14847094718904,123.4765968874658,94625600,27.0,60.0,0.06,268.404,110.8829,0.0128177015617475,39.22162684355404,-0.8662041819701045,-0.8002898977699869,-0.0659142842001175,124.09323272705078,128.649946205882,119.53651924821956,2.640208300098242,4080888300.0,124.17706713504316,122.34378051757812,161.5054931640625,117.32479858398438,240.32749938964844,66.55551147460938,13736.2802734375,0.5090710835351362,0.0089066164989484,16.739999771118164,1895.699951171875,66.8499984741211,1.61,5.8,3,5,2,2021,0,0,,-1.2377002448818897,123.87700653076172,123.92584228515624,121.9238739013672,56575900.0,-0.0394072402446488,-1.1245739073857508,131.4564208984375,119.8926239013672
2021-05-28,121.6894989013672,122.85161109201668,121.63090751379944,122.62699835536804,71311100,27.0,60.0,0.06,268.404,110.7711,0.0119591162461675,44.4499289402909,-0.9525731529056572,-0.8307465487971211,-0.121826604108536,123.76964492797852,128.01878676033576,119.52050309562128,2.4902356242012544,4009577200.0,123.79748582895704,121.68950653076172,161.15350341796875,117.03528594970705,240.68414306640625,66.7919921875,13748.740234375,0.5055983538441369,0.0088509568481416,16.760000228881836,1902.5,66.31999969482422,1.58,5.8,4,5,2,2021,0,0,,-0.5347894379615914,122.34378051757812,123.87700653076172,121.76763916015624,94625600.0,-1.2377002448818897,-0.1281412214127586,131.4564208984375,119.8926239013672
2021-06-01,121.3672332763672,122.4121552577231,121.03520547415292,122.1484865589402,67637100,28.0,60.0,0.08,270.71,110.5179,-0.000846926651872,45.83538592601404,-1.0350934147166129,-0.8716159219810194,-0.1634774927355934,123.37729721069336,126.89602999546273,119.858564425924,2.3039919816119587,3941940100.0,123.4599496512901,121.3672332763672,160.9324951171875,118.24346923828124,238.48629760742188,66.46382141113281,13736.48046875,0.5089065262615329,0.00883539517655,17.899999618530273,1902.9000244140625,67.72000122070312,1.62,5.9,1,6,2,2021,0,0,,-0.2648261583040989,121.6894989013672,122.34378051757812,124.32623291015624,71311100.0,-0.5347894379615914,2.1012099500711923,131.3394775390625,119.8926239013672
2021-06-02,122.12895965576172,122.30474128408406,121.14263644461568,121.3672417498929,59278900,28.0,60.0,0.08,270.71,110.5924,-0.0002747924299515,56.65313437551493,-1.0271856076399928,-0.902729859112814,-0.1244557485271786,123.2516529083252,126.75970577647963,119.74360004017076,2.131696170352897,4001219000.0,123.23314621823,122.12896728515624,161.69949340820312,117.71759033203124,238.3899078369141,66.92228698730469,13756.330078125,0.5123076240656397,0.0088780195438435,17.479999542236328,1907.5,68.83000183105469,1.59,5.9,2,6,2,2021,0,0,,0.627621112248633,121.3672332763672,121.6894989013672,122.49028778076172,67637100.0,-0.2648261583040989,-1.4767158035917105,131.3394775390625,119.8926239013672
2021-06-03,120.64456939697266,121.92386428281044,120.2441750720593,121.75785039468764,76229200,28.0,60.0,0.08,270.71,111.1905,0.0043184086187819,45.67450956853557,-1.1276971115415932,-0.94772330959857,-0.1799738019430232,123.03960304260254,126.64321155879952,119.43599452640557,2.030553499974505,3924989800.0,123.00180504287628,120.64458465576172,159.35049438476562,116.57496643066406,236.8571929931641,66.29974365234375,13614.509765625,0.5093557984504344,0.0088614710872935,18.040000915527344,1871.199951171875,68.80999755859375,1.63,5.9,3,6,2,2021,0,0,,-1.2154285625399883,122.12895965576172,121.3672332763672,124.12114715576172,59278900.0,0.627621112248633,1.3314193349916792,131.3394775390625,119.8926239013672
2021-06-04,122.93950653076172,123.20318269390796,120.94731726161272,121.16216229807738,75169300,28.0,60.0,0.08,270.71,110.7645,0.0010468760209547,45.24395913879737,-1.0105222835663312,-0.9602831043921224,-0.0502391791742089,122.86235580444335,126.08066465337356,119.64404695551312,2.009628921414392,4000159100.0,122.84452457960742,122.9394989013672,160.31100463867188,118.85871124267578,241.754150390625,67.57379913330078,13814.490234375,0.5085310787952233,0.0088993149088812,16.420000076293945,1889.800048828125,69.62000274658203,1.56,5.9,4,6,2,2021,0,0,,1.9022299513853147,120.64456939697266,122.12895965576172,123.92584228515624,76229200.0,-1.2154285625399883,-0.1573501978356595,131.3394775390625,119.8926239013672
2021-06-07,122.94927215576172,123.35942679081124,121.90435013756394,123.21294086384106,71057600,28.0,60.0,0.08,270.71,110.5275,-0.000773201973611,48.78532095032171,-0.9064236957387806,-0.949511222661454,0.0430875269226733,122.65190620422364,125.15937405847642,120.14443834997086,1.9545234103729343,4071216700.0,122.622759786665,122.9492645263672,159.90049743652344,119.29222869873048,244.66534423828125,67.55933380126953,13881.7197265625,0.502520146076046,0.0088569188074806,16.420000076293945,1896.800048828125,69.2300033569336,1.57,5.9,0,6,2,2021,0,0,,0.0079434392373789,122.93950653076172,120.64456939697266,123.87700653076172,75169300.0,1.9022299513853147,-0.0394072402446488,131.3394775390625,119.8926239013672
2021-06-08,123.76959228515624,125.44928928445928,123.25201508828968,123.6328740614777,74403800,28.0,60.0,0.08,270.71,110.6608,0.0002504959026573,56.45054463349618,-0.7490967155149235,-0.909428321232148,0.1603316057172243,122.64653549194335,125.14339250215886,120.14967848172785,1.9789387004509444,4145620500.0,122.57740696855228,123.76958465576172,163.20550537109375,119.10055541992188,243.4700469970703,67.56414794921875,13924.91015625,0.5083565152359422,0.0088883578613402,17.06999969482422,1892.199951171875,70.05000305175781,1.53,5.9,1,6,2,2021,0,0,,0.6672021029577646,122.94927215576172,122.93950653076172,122.34378051757812,71057600.0,0.0079434392373789,-1.2377002448818897,131.0177459716797,119.8926239013672
2021-06-09,124.1504364013672,124.75590806990476,123.55473244780472,124.22856322000108,56877900,28.0,60.0,0.08,270.71,110.582,-0.0003546608314008,58.198846399803536,-0.5869173944963251,-0.8449261358849834,0.2580087413886583,122.70610427856444,125.28969533579516,120.12251322133376,1.921042863830656,4202498400.0,122.6795118219677,124.1504364013672,164.0574951171875,119.57230377197266,244.4532928466797,67.61241912841797,13911.75,0.5078697650402849,0.0089241422827011,17.889999389648438,1893.199951171875,69.95999908447266,1.5,5.9,2,6,2,2021,0,0,,0.3077041050062901,123.76959228515624,122.94927215576172,121.6894989013672,74403800.0,0.6672021029577646,-0.5347894379615914,130.22808837890625,119.8926239013672
2021-06-10,123.15435791015624,125.18561069515118,122.98834399182276,124.04302634697638,71186400,28.0,60.0,0.08,270.71,110.557,-0.0005466521810385,45.48193834257732,-0.5326245594416434,-0.7824658205963155,0.2498412611546721,122.8691909790039,125.09153171347468,120.64685024453314,1.866634188674,4131312000.0,122.90961595184385,123.15435028076172,167.4824981689453,120.92247772216795,247.97178649902344,68.1094970703125,14020.330078125,0.4966466226642551,0.0087839836576252,16.100000381469727,1894.199951171875,70.29000091552734,1.45,5.9,3,6,2,2021,0,0,,-0.8023157389400848,124.1504364013672,123.76959228515624,121.3672332763672,56877900.0,0.3077041050062901,-0.2648261583040989,130.13059997558594,119.8926239013672
2021-06-11,124.36528778076172,124.45318231886102,123.14458411693292,123.56450647531338,53522400,28.0,60.0,0.08,270.71,111.1052,0.003663334133818,57.59492732035288,-0.387419248174524,-0.7034565061119573,0.3160372579374333,122.98540229797364,125.26767714396937,120.70312745197792,1.7654903852137838,4184834400.0,123.00285688874304,124.3652801513672,167.3415069580078,120.67767333984376,248.598388671875,68.51487731933594,14069.419921875,0.5002658336435033,0.0088394035320536,15.649999618530272,1877.4000244140625,70.91000366210938,1.47,5.9,4,6,2,2021,0,0,,0.9832618927613446,123.15435791015624,124.1504364013672,122.12895965576172,71186400.0,-0.8023157389400848,0.627621112248633,129.2141876220703,119.8926239013672
2021-06-14,127.42190551757812,127.4804968993435,124.09183036028564,124.82425243468346,96906500,28.0,60.0,0.08,270.71,110.9779,0.0026857141814625,61.98573913216927,-0.0254066150633747,-0.5678465279022408,0.5424399128388661,123.1333511352539,126.09995106436996,120.16675120613786,1.832453987138717,4281740900.0,123.16457656633231,127.42192840576172,169.19349670410156,121.60677337646484,250.5263214111328,69.2098159790039,14174.1396484375,0.5086169297023789,0.0089897469311167,16.389999389648438,1864.0,70.87999725341797,1.51,5.9,0,6,2,2021,0,0,,2.457774023089776,124.36528778076172,123.15435791015624,120.64456939697266,53522400.0,0.9832618927613446,-1.2154285625399883,129.2141876220703,119.8926239013672
2021-06-15,126.6016082763672,127.53911517627388,126.35746756194185,126.89458011391096,62746300,28.0,60.0,0.08,270.71,111.3634,0.0056462207928766,59.294393756777744,0.193074233403621,-0.4156623756410684,0.6087366090446895,123.2979019165039,126.64640514102388,119.94939869198392,1.777347860373844,4218994600.0,123.32485396490787,126.60162353515624,169.156494140625,120.5877914428711,249.0514068603516,68.7851333618164,14072.8603515625,0.5083353076826604,0.0089961543263022,17.020000457763672,1854.5,72.12000274658203,1.51,5.9,1,6,2,2021,0,0,,-0.6437646948371567,127.42190551757812,124.36528778076172,122.93950653076172,96906500.0,2.457774023089776,1.9022299513853147,127.42190551757812,119.8926239013672
2021-06-16,127.09964752197266,127.8223093871763,125.44926884121656,127.3144925386233,91815000,28.0,60.0,0.08,270.71,111.1287,0.0038438060024774,60.8552340773727,0.4017780375966708,-0.2521742929935205,0.6539523305901914,123.5566905975342,127.24122829747004,119.87215289759834,1.879188811022917,4310809600.0,123.5737928215788,127.09964752197266,170.7624969482422,119.94522857666016,248.10675048828125,68.41352844238281,14039.6796875,0.5122780709184127,0.0090528879825608,18.14999961853028,1859.5,72.1500015258789,1.57,5.9,2,6,2,2021,0,0,,0.3933909311153893,126.6016082763672,127.42190551757812,122.94927215576172,62746300.0,-0.6437646948371567,0.0079434392373789,127.42190551757812,119.8926239013672
2021-06-17,128.70123291015625,129.4434303366887,126.61138865865254,126.75788205128508,96721700,28.0,60.0,0.08,270.71,112.5881,0.0150514930289308,71.31645243216363,0.6884755443540485,-0.0640443255240067,0.7525198698780552,123.9033702850342,128.14221347980853,119.66452709025984,1.902906197755768,4407531300.0,124.0290398935234,128.7012176513672,174.46200561523438,120.90958404541016,251.4999084472656,69.2049789428711,14161.349609375,0.5117346501076488,0.0090882028338715,17.75,1773.800048828125,71.04000091552734,1.52,5.9,3,6,2,2021,0,0,,1.2601021477315344,127.09964752197266,126.6016082763672,123.76959228515624,91815000.0,0.3933909311153893,0.6672021029577646,128.70123291015625,119.8926239013672
2021-06-18,127.40241241455078,128.42779161848907,127.187567367722,127.64655315856818,108953300,28.0,60.0,0.08,270.71,113.0517,0.0186117806166132,68.36168250012132,0.8016406107469578,0.1090926617301861,0.6925479490167716,124.0571792602539,128.57470884246436,119.53964967804345,1.9238320523426973,4298578000.0,124.30859465796352,127.40238189697266,174.34500122070312,119.28826141357422,250.0828857421875,68.57281494140625,14030.3798828125,0.5094406261303015,0.0090804656011519,20.700000762939453,1767.9000244140625,71.63999938964844,1.45,5.9,4,6,2,2021,0,0,,-1.0091748666558265,128.70123291015625,127.09964752197266,124.1504364013672,96721700.0,1.2601021477315344,0.3077041050062901,128.70123291015625,119.8926239013672
2021-06-21,129.1992950439453,129.3067175759483,126.18171878291032,127.24616893565036,79663300,28.0,60.0,0.08,270.71,112.8506,0.0170674022001272,72.99322945924365,1.0245082587187824,0.2921757811279054,0.7323324775908769,124.39262962341309,129.39102970745486,119.39422953937132,2.048692695876112,4378241300.0,124.57253692983436,129.19927978515625,172.697998046875,120.97811126708984,253.1676025390625,69.30768585205078,14141.48046875,0.5103310158542954,0.0091361919334161,17.889999389648438,1781.800048828125,73.66000366210938,1.5,5.9,0,6,2,2021,0,0,,1.410399218774372,127.40241241455078,128.70123291015625,123.15435791015624,108953300.0,-1.0091748666558265,-0.8023157389400848,129.1992950439453,119.8926239013672
2021-06-22,130.83984375,130.9375059635788,128.5351555804598,129.0332120080854,74783600,28.0,60.0,0.08,270.71,112.929,0.0176694870725911,74.3184152379524,1.3183143382826472,0.4974034925588538,0.8209108457237934,124.728564453125,130.49434078225252,118.96278812399748,2.137281663279728,4453024900.0,124.86941713135312,130.8399200439453,175.27200317382812,121.49254608154295,255.94381713867188,69.93620300292969,14253.26953125,0.5112056290582533,0.0091796425905706,16.65999984741211,1776.300048828125,73.05999755859375,1.48,5.9,1,6,2,2021,0,0,,1.2697814686192244,129.1992950439453,127.40241241455078,124.36528778076172,79663300.0,1.410399218774372,0.9832618927613446,130.83984375,119.8926239013672
2021-06-23,130.56646728515625,131.17194646480604,130.10748149302736,130.63483384623305,60214200,28.0,60.0,0.08,270.71,112.3931,0.0135539605017563,79.70798304258491,1.5116729522749637,0.7002573845020759,0.8114155677728878,125.060595703125,131.3708495272969,118.75034187895308,2.078687405285175,4392810700.0,125.1322999024232,130.5664520263672,175.1909942626953,121.29045104980467,255.71243286132807,69.85884857177734,14271.73046875,0.5105987634835607,0.0091486069129641,16.31999969482422,1782.300048828125,73.08000183105469,1.5,5.9,2,6,2,2021,0,0,,-0.2089397671294235,130.83984375,129.1992950439453,127.42190551757812,74783600.0,1.2697814686192244,2.457774023089776,130.83984375,119.8926239013672
2021-06-24,130.2832489013672,131.48441699311277,129.81448802069465,131.29886767382567,68711000,28.0,60.0,0.08,270.71,112.3357,0.0131131483629881,75.00027271353075,1.6233447821686724,0.8848748640353952,0.7384699181332772,125.38090782165528,132.07678112786155,118.68503451544898,2.0152099535339474,4324099700.0,125.4231393307524,130.28326416015625,172.45399475097656,121.660888671875,257.081298828125,70.298828125,14369.7099609375,0.5067784578420805,0.0090665200977832,15.970000267028809,1775.5999755859375,73.30000305175781,1.49,5.9,3,6,2,2021,0,0,,-0.2169151005445457,130.56646728515625,130.83984375,126.6016082763672,60214200.0,-0.2089397671294235,-0.6437646948371567,130.83984375,120.64456939697266
2021-06-25,129.99032592773438,130.75204401863002,129.69735399250413,130.33212900236492,70783700,28.0,60.0,0.08,270.71,111.9742,0.0103369534472261,73.51645669094705,1.6689702261298578,1.041693936454288,0.6272762896755699,125.76323509216309,132.60065576635915,118.92581441796705,1.9866109087395605,4253316000.0,125.79894918192316,129.99026489257812,170.072998046875,121.66932678222656,255.4715118408203,70.21664428710938,14360.3896484375,0.5088248938440256,0.009052001239167,15.619999885559082,1776.5999755859375,74.05000305175781,1.54,5.9,4,6,2,2021,0,0,,-0.2248354843027988,130.2832489013672,130.56646728515625,127.09964752197266,68711000.0,-0.2169151005445457,0.3933909311153893,130.83984375,120.64456939697266
2021-06-28,131.62115478515625,132.08014056924634,130.22467690249317,130.28326829600795,62111300,28.0,60.0,0.08,270.71,112.033,0.0107885171015742,74.87664652594265,1.8157916625760748,1.1965134816786454,0.6192781808974295,126.25981788635254,133.29135637426606,119.228279398439,1.9573107310834457,4315427300.0,126.2107998668741,131.62112426757812,172.1945037841797,121.69664764404295,259.03814697265625,70.95154571533203,14500.509765625,0.5081148309846113,0.0090769998017311,15.760000228881836,1779.5999755859375,72.91000366210938,1.49,5.9,0,6,2,2021,0,0,,1.2545770970129766,129.99032592773438,130.2832489013672,128.70123291015625,70783700.0,-0.2248354843027988,1.2601021477315344,131.62115478515625,120.64456939697266
2021-06-29,133.1348419189453,133.2910955826677,131.2012512591816,131.64070164987749,64556100,28.0,60.0,0.08,270.71,112.2692,0.0126024513729516,76.55934107075996,2.030879890833887,1.363386763509694,0.6674931273241933,126.84819831848144,134.1211731645944,119.57522347236848,2.0207870668967374,4379983400.0,126.69889325837572,133.1348114013672,172.40699768066406,121.43495178222656,261.62164306640625,71.46887969970703,14528.330078125,0.5088830183960513,0.0091638068990341,16.020000457763672,1762.800048828125,72.9800033569336,1.49,5.9,1,6,2,2021,0,0,,1.1500333181697409,131.62115478515625,129.99032592773438,127.40241241455078,62111300.0,1.2545770970129766,-1.0091748666558265,133.1348419189453,120.64456939697266
2021-06-30,133.7500762939453,134.18952666784298,132.6856112890496,132.9785831720377,63261400,28.0,60.0,0.08,270.71,112.5613,0.0148456783021191,82.0441695754339,2.225330904245766,1.5357755916569082,0.6895553125888576,127.42925415039062,134.96679476869062,119.89171353209062,1.971261972287092,4443244800.0,127.18535486082412,133.7500762939453,172.00799560546875,121.25320434570312,261.1396179199219,71.39151763916016,14503.9501953125,0.5121784176576363,0.0092216309690012,15.829999923706056,1770.800048828125,73.47000122070312,1.45,5.9,2,6,2,2021,1,1,,0.4621137232990957,133.1348419189453,131.62115478515625,129.1992950439453,64556100.0,1.1500333181697409,1.410399218774372,133.7500762939453,120.64456939697266
2021-07-01,134.05279541015625,134.11138680082388,132.5781758729055,133.39850004575504,52485800,27.0,62.0,0.1,271.965,112.7484,0.008661134047438,81.00046338546792,2.376467201468529,1.7039139136192325,0.6725532878492966,128.09966545104982,135.47985641413334,120.71947448796628,1.9873057384292545,4495730600.0,127.7430294749531,134.05279541015625,171.64849853515625,121.60577392578124,261.8143920898437,71.51239013671875,14522.3798828125,0.5120146159274351,0.0092307732266947,15.479999542236328,1775.9000244140625,75.2300033569336,1.48,5.4,3,7,3,2021,0,0,,0.2263319203988034,133.7500762939453,133.1348419189453,130.83984375,63261400.0,0.4621137232990957,1.2697814686192244,134.05279541015625,120.64456939697266
2021-07-02,136.67977905273438,136.71883502051094,134.5215680291099,134.6680465347351,78852600,27.0,62.0,0.1,271.965,112.5507,0.0071428664545026,80.46326226691536,2.677356531732272,1.8986024372418404,0.7787540944904316,128.78667907714845,136.68432220967165,120.88903594462523,1.9356895292361704,4574583200.0,128.46470900615873,136.6797637939453,175.5489959716797,124.39950561523438,267.6464233398437,72.4551773071289,14639.330078125,0.5106728574526712,0.0093364766737639,15.06999969482422,1782.5999755859375,75.16000366210938,1.44,5.4,4,7,3,2021,0,0,,1.9596634553874503,134.05279541015625,133.7500762939453,130.56646728515625,52485800.0,0.2263319203988034,-0.2089397671294235,136.67977905273438,120.64456939697266
2021-07-06,138.69146728515625,139.79497322979873,136.78717260963688,136.78717260963688,108181800,27.0,62.0,0.1,271.965,112.9602,0.010287684761569,86.8896125180183,3.0430614041066804,2.1274942306148086,0.9155671734918718,129.57378883361815,138.13206359810712,121.0155140691292,2.0737999980027646,4682765000.0,129.4564796558272,138.69146728515625,183.78700256347656,125.32561492919922,267.6560974121094,72.73074340820312,14663.6396484375,0.5181704008469248,0.0094581884586842,16.440000534057617,1793.5,73.37000274658203,1.37,5.4,1,7,3,2021,0,0,,1.4718257860555362,136.67977905273438,134.05279541015625,130.2832489013672,78852600.0,1.9596634553874503,-0.2169151005445457,138.69146728515625,120.64456939697266
2021-07-07,141.18174743652344,141.49423990850534,139.3165081685886,140.17587364241757,104911600,27.0,62.0,0.1,271.965,113.1136,0.0114657436829462,88.31076534397036,3.493558379960831,2.400707060484013,1.092851319476818,130.44439659118652,140.00094481177592,120.88784837059713,2.104495146387717,4787676600.0,130.4845526119545,141.18174743652344,184.82899475097656,125.607666015625,269.8442687988281,73.12721252441406,14665.0595703125,0.5231971316825557,0.0096270831195481,16.200000762939453,1801.5,72.19999694824219,1.33,5.4,2,7,3,2021,0,0,,1.7955539732282588,138.69146728515625,136.67977905273438,129.99032592773438,108181800.0,1.4718257860555362,-0.2248354843027988,141.18174743652344,120.64456939697266
2021-07-08,139.88287353515625,140.68364735524526,137.37309975875638,138.2617755637112,105575500,27.0,62.0,0.1,271.965,113.0863,0.0112560891291417,80.92941020552357,3.703085347487246,2.6611827178846594,1.0419026296025864,131.23101844787598,141.18778392596093,121.27425296979104,2.174252717797068,4682101100.0,131.3044904005706,139.8828887939453,186.57049560546875,124.18746185302734,267.4246826171875,72.43583679199219,14559.7802734375,0.5230739639473914,0.0096074862509528,19.0,1799.5999755859375,72.94000244140625,1.3,5.4,3,7,3,2021,0,0,,-0.9200012926254276,141.18174743652344,138.69146728515625,131.62115478515625,104911600.0,1.7955539732282588,1.2545770970129766,141.18174743652344,120.64456939697266
2021-07-09,141.70901489257812,142.23635219741325,139.30666407881637,139.404326309902,99890800,27.0,62.0,0.1,271.965,112.8468,0.0094168119996121,88.45160911965019,3.9707193437483,2.923090043057388,1.047629300690912,132.15875129699708,142.4005007209392,121.917001873055,2.2753971875229704,4781991900.0,132.24725347452397,141.7090301513672,185.9669952392578,124.65872192382812,267.926025390625,73.10305786132812,14701.919921875,0.5289110303665399,0.0096388111827842,16.18000030517578,1810.0,74.55999755859375,1.37,5.4,4,7,3,2021,0,0,,1.3054788704801146,139.88287353515625,141.18174743652344,133.1348419189453,105575500.0,-0.9200012926254276,1.1500333181697409,141.70901489257812,120.64456939697266
2021-07-12,141.11337280273438,142.89072485841734,140.6250912359429,142.78330231767637,76299700,27.0,62.0,0.1,271.965,112.7701,0.0088277825389235,84.23163493551326,4.087638127455335,3.155999659936977,0.9316384675183578,132.99615554809571,143.29348329174223,122.69882780444918,2.2140139610541456,4705692200.0,132.954714202754,141.11334228515625,185.9275054931641,126.10574340820312,267.3282775878906,73.16108703613281,14733.240234375,0.5278653779481366,0.0095778891839363,16.170000076293945,1805.5,74.0999984741211,1.38,5.4,0,7,3,2021,0,0,,-0.4203275919286264,141.70901489257812,139.88287353515625,133.7500762939453,99890800.0,1.3054788704801146,0.4621137232990957,141.70901489257812,120.64456939697266
2021-07-13,142.2266082763672,144.00395975842287,140.26372237579417,140.6543415426895,100827100,27.0,62.0,0.1,271.965,113.0153,0.0107108336961705,83.73889714253161,4.221463501447744,3.369092428239131,0.8523710732086127,133.73639068603515,144.46594737097317,123.00683400109712,2.3095773181619808,4806519300.0,133.9173940328106,142.22659301757812,183.8679962158203,126.46922302246094,270.8565368652344,73.46082305908203,14677.650390625,0.5250993557831076,0.0096900109508277,17.1200008392334,1809.4000244140625,75.25,1.42,5.4,1,7,3,2021,0,0,,0.788894384367822,141.11337280273438,141.70901489257812,134.05279541015625,76299700.0,-0.4203275919286264,0.2263319203988034,142.2266082763672,120.64456939697266
2021-07-14,145.65435791015625,146.06452746184092,144.218809182764,144.62897873444868,127050800,27.0,62.0,0.1,271.965,112.8885,0.0097370535708078,87.66472603939864,4.5516433122403726,3.6056026050393792,0.9460407072009932,134.68902816772462,146.1121676191713,123.26588871627791,2.507681190568771,4933570100.0,135.03336824178734,145.65435791015625,184.08399963378903,127.3585968017578,272.331298828125,74.00233459472656,14644.9501953125,0.5348425191556198,0.0099457052408943,16.329999923706055,1824.300048828125,73.12999725341797,1.37,5.4,2,7,3,2021,0,0,,2.410062136283564,142.2266082763672,141.11337280273438,136.67977905273438,100827100.0,0.788894384367822,1.9596634553874503,145.65435791015625,120.64456939697266
2021-07-15,145.0000762939453,146.48445629001154,143.64265426170465,145.74227374256316,106820300,27.0,62.0,0.1,271.965,113.0122,0.0106870267688156,86.07018053004147,4.706267213850339,3.825735526801572,0.8805316870487672,135.58404960632325,147.3046234495434,123.8634757631031,2.59138640884654,4826749800.0,136.10079212755846,145.00010681152344,181.5599975585937,126.13502502441406,270.9046630859375,73.39315795898438,14543.1298828125,0.5352440417960834,0.0099703508103086,17.010000228881836,1828.4000244140625,71.6500015258789,1.31,5.4,3,7,3,2021,0,0,,-0.4492015382159153,145.65435791015625,142.2266082763672,138.69146728515625,127050800.0,2.410062136283564,1.4718257860555362,145.65435791015625,120.64456939697266
2021-07-16,142.95907592773438,146.25008890568898,142.46103409612385,144.9805687583087,93251400,27.0,62.0,0.1,271.965,113.0504,0.0109803895510619,79.27701696297797,4.610963777478361,3.9827811769369297,0.628182600541431,136.29694175720215,147.98922293988673,124.60466057451757,2.7866981790922005,4733498400.0,136.97094229025248,142.95904541015625,178.68150329589844,126.10028076171876,270.634765625,72.66792297363281,14427.240234375,0.5282360715187818,0.0099089668632213,18.450000762939453,1814.5,71.80999755859375,1.31,5.4,4,7,3,2021,0,0,,-1.407585718833282,145.0000762939453,145.65435791015625,141.18174743652344,106820300.0,-0.4492015382159153,1.7955539732282588,145.65435791015625,122.93950653076172
2021-07-19,139.11138916015625,140.69343127095988,138.34967125172668,140.38092397459488,121434600,27.0,62.0,0.1,271.965,113.5547,0.0148532390559547,65.37076073492076,4.176811271482933,4.021587195846131,0.1552240756368021,136.88239059448242,147.8495501038762,125.91523108508864,2.966668895841896,4612063800.0,137.7305172406002,139.1113739013672,177.47950744628906,123.72466278076172,267.0293884277344,71.6670913696289,14274.98046875,0.520959040203227,0.0097451183352511,22.5,1808.699951171875,66.41999816894531,1.19,5.4,0,7,3,2021,0,0,,-2.6914602956185307,142.95907592773438,145.0000762939453,139.88287353515625,93251400.0,-1.407585718833282,-0.9200012926254276,145.65435791015625,122.94927215576172
2021-07-20,142.7246856689453,143.6524324995489,139.60946201556987,140.09774354697396,96350000,27.0,62.0,0.1,271.965,113.7582,0.016416048642006,68.1181020734572,4.077304485190695,4.032730653715044,0.0445738314756507,137.55866012573242,148.19404234999513,126.9232779014697,3.141754539835219,4708413800.0,138.4030972164145,142.7246551513672,178.6595001220703,125.3449935913086,269.2562561035156,72.73074340820312,14498.8798828125,0.530069968351995,0.0098438400969552,19.729999542236328,1810.9000244140625,67.41999816894531,1.23,5.4,1,7,3,2021,0,0,,2.5974124265477183,139.11138916015625,142.95907592773438,141.70901489257812,121434600.0,-2.6914602956185307,1.3054788704801146,145.65435791015625,123.15435791015624
2021-07-21,141.99224853515625,142.7051502253578,141.24030578420624,142.11920648842988,74993500,27.0,62.0,0.1,271.965,113.4018,0.0136790199615701,65.50328659033259,3.894450285996328,4.005074580171301,-0.1106242941749728,138.11628036499025,148.43309691382058,127.79946381615991,3.1403591474027683,4633420300.0,138.91491898494175,141.99220275878906,179.25999450683594,126.67530822753906,271.26129150390625,73.43183135986328,14631.9501953125,0.5234517684833199,0.0097042568395481,17.90999984741211,1802.9000244140625,70.30000305175781,1.3,5.4,2,7,3,2021,0,0,,-0.5131818159950119,142.7246856689453,139.11138916015625,141.11337280273438,96350000.0,2.5974124265477183,-0.4203275919286264,145.65435791015625,123.15435791015624
2021-07-22,143.35943603515625,144.72661812834664,142.39263340422124,142.5195913490058,77338200,27.0,62.0,0.1,271.965,113.4788,0.0142703533184546,66.83150830095371,3.815870639493653,3.967233792035771,-0.1513631525421184,138.75592880249025,148.68072331400245,128.83113429097804,3.226156194922197,4710758500.0,139.4017831781714,143.3594512939453,181.9015045166016,127.54181671142578,275.8305053710937,73.97332763671875,14684.599609375,0.5197374782788219,0.0097625713405506,17.690000534057617,1805.0,71.91000366210938,1.27,5.4,3,7,3,2021,0,0,,0.9628606590179388,141.99224853515625,142.7246856689453,142.2266082763672,74993500.0,-0.5131818159950119,0.788894384367822,145.65435791015625,123.15435791015624
2021-07-23,145.0782012939453,145.23445495496276,143.47663852143975,144.09187799846512,71447400,27.0,62.0,0.1,271.965,113.4486,0.014038427768092,65.70487451200381,3.847929163424936,3.943372866313605,-0.0954437028886681,139.49567642211915,148.95609410388704,130.03525874035125,3.169654717025898,4782205900.0,139.96025490504547,145.07818603515625,182.83200073242188,132.10385131835938,279.2333374023437,74.70820617675781,14836.990234375,0.5195589730968081,0.0097781412364235,17.200000762939453,1801.4000244140625,72.06999969482422,1.3,5.4,4,7,3,2021,0,0,,1.19892021503738,143.35943603515625,141.99224853515625,145.65435791015625,77338200.0,0.9628606590179388,2.410062136283564,145.65435791015625,124.36528778076172
