# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,atr_14,obv,vwap_20,close_AAPL,close_AMZN,close_GOOGL,close_MSFT,close_XLK,close_IXIC,rel_AAPL_MSFT,rel_AAPL_IXIC,vix,gold,oil,tnote_10y,unemployment,dow,month,quarter,year,is_month_end,is_quarter_end,days_to_earnings,daily_return,close_lag_1,close_lag_2,close_lag_7,volume_lag_1,return_lag_1,return_lag_7,rolling_max_30d,rolling_min_30d,is_earnings_day,days_since_earnings,earnings_surprise,earnings_surprise_pct,revenue_surprise,is_product_launch,days_to_product_launch,product_type,is_wwdc,is_apple_event,event_hype_score,news_sentiment_score,news_count,positive_news_ratio,negative_news_ratio,rsi_divergence,is_rsi_oversold,is_rsi_overbought,macd_crossover,macd_crossover_days_ago,volume_ma_20,volume_spike,volume_ratio,fed_rate_x_vix,volume_x_volatility,trend_delta_x_daily_return,rsi_x_macd,vix_x_gold,volatility_regime
2017-04-18,32.68564224243164,32.880088562393745,32.66480946504497,32.73425558851045,58790000,27.0,64.0,0.9,244.193,114.2575,-0.0442245054189387,32.33673444255619,0.2129587987425338,0.3558154501969561,-0.1428566514544222,32.979394340515135,33.66279360856339,32.29599507246688,0.3085366030268354,987279200.0,32.96738288449923,32.68564224243164,45.18899917602539,42.40701675415039,59.183929443359375,24.174325942993164,5849.47021484375,0.5522722561656317,0.0055877953116998,14.420000076293944,1291.699951171875,52.40999984741211,2.18,4.4,1,4,2,2017,0,0,90.0,-0.4441837135194526,32.83147430419922,32.650917053222656,33.25509262084961,66328400.0,0.5529928935295914,-0.2499694203389246,33.51203918457031,32.10228729248047,0,,,,,0,,,0,0,-0.013718673260076,,0,,,0.40678374295954833,0,0,0.0,35.0,91864480.0,0,0.6399644345670927,12.97800006866455,847751804.4853209,0.001972991713559312,6.886392122143085,18626.31339444732,0
2017-04-19,32.56526565551758,32.870827152662955,32.512025163927525,32.84305011916835,69313600,27.0,64.0,0.9,244.193,114.7923,-0.0401174264674879,27.24888830761182,0.1698341649709149,0.3186191931517479,-0.1487850281808329,32.98911724090576,33.64085956441203,32.337374917399494,0.3126702616592887,917965600.0,32.98883895520115,32.56526184082031,44.959999084472656,42.53215408325195,58.86715316772461,24.15602302551269,5863.02978515625,0.5531991966391715,0.0055543401678203,14.93000030517578,1281.4000244140625,50.43999862670898,2.21,4.4,2,4,2,2017,0,0,90.0,-0.3682858241585762,32.68564224243164,32.83147430419922,33.1810188293457,58790000.0,-0.4441837135194526,-0.2227442044694938,33.51203918457031,32.10228729248047,0,,,,,0,,,0,0,-0.013718673260076,,0,,,0.1536566574099576,1,0,0.0,36.0,87424180.0,0,0.7928424378701636,13.437000274658201,1034852069.1528319,0.0013563444827616171,4.627792192108981,19131.302755554203,0
2017-04-20,32.97267532348633,33.08378697056255,32.676375243166014,32.69026375752859,93278400,27.0,64.0,0.9,244.193,114.6205,-0.0414367910221985,41.84000202154389,0.1666115431932695,0.2882176631600522,-0.1216061199667827,33.000922966003415,33.64186739350903,32.3599785384978,0.3331728763023837,1011244000.0,33.00646683641535,32.97268295288086,45.10300064086914,42.70943069458008,59.28350067138672,24.37562370300293,5916.77978515625,0.556186503486883,0.0055727412799106,14.149999618530272,1281.9000244140625,50.27000045776367,2.24,4.4,3,4,2,2017,0,0,90.0,1.2510558712415245,32.56526565551758,32.68564224243164,33.14166259765625,69313600.0,-0.3682858241585762,-0.1186106788699459,33.51203918457031,32.10228729248047,0,,,,,0,,,0,0,-0.013718673260076,,0,,,-0.5229650008485274,0,0,0.0,37.0,86916060.0,0,1.073200971143883,12.734999656677244,1319889324.417114,0.015651407929678895,6.971027304018944,18138.88485645293,0
2017-04-21,32.933326721191406,33.02823275642698,32.83610357854154,32.972678693299024,69283600,27.0,64.0,0.9,244.193,114.8128,-0.039959993560785,42.30340369696495,0.1590490701850626,0.2623839445650543,-0.1033348743799917,33.016547966003415,33.63325563204904,32.39984029995779,0.3260626046809593,941960400.0,33.02040857535784,32.9333381652832,44.92649841308594,42.65331268310547,60.098087310791016,24.325300216674805,5910.52001953125,0.5479931165691159,0.0055719865691098,14.630000114440918,1287.4000244140625,49.619998931884766,2.24,4.4,4,4,2,2017,0,0,90.0,-0.1193370022568141,32.97267532348633,32.56526565551758,32.785179138183594,93278400.0,1.2510558712415245,-1.0756354133478752,33.51203918457031,32.174068450927734,0,,,,,0,,,0,0,-0.013718673260076,,0,,,-0.012268935343584308,0,0,0.0,38.0,86310980.0,0,0.802720580857731,13.167000102996827,1013619075.9288788,0.00014241320107642852,6.728317023665615,18834.662504508975,0
2017-04-24,33.250465393066406,33.32222509188119,33.143980866576484,33.218057673208875,68537200,27.0,64.0,0.9,244.193,114.3659,-0.0433920309269094,49.71050086531609,0.1766103421352127,0.245229224079086,-0.0686188819438733,33.05127048492432,33.63618133507304,32.46635963477559,0.3361491458863881,1010497600.0,33.05030379196828,33.250457763671875,45.37049865722656,43.64547348022461,61.12081146240234,24.613523483276367,5983.81982421875,0.5440120470934103,0.0055567277659489,10.84000015258789,1275.800048828125,49.22999954223633,2.28,4.4,0,4,2,2017,0,0,90.0,0.9629718690730816,32.933326721191406,32.97267532348633,32.82453918457031,69283600.0,-0.1193370022568141,0.1200543886639149,33.51203918457031,32.174068450927734,0,,,,,0,,,0,0,-0.013718673260076,,0,,,-0.165464872312181,0,0,0.0,39.0,85258720.0,0,0.803873199128488,9.756000137329101,742943258.4579468,0.009273148206261041,8.779388565536262,13829.672723968513,0
2017-04-25,33.45648956298828,33.5421377874475,33.303708785160865,33.31297015288324,75486000,27.0,64.0,0.9,244.193,114.5111,-0.0422769451682133,48.82136786726022,0.2047914964815405,0.2371416785595769,-0.0323501820780364,33.09351634979248,33.66664204605554,32.52039065352942,0.3285433208486117,1085983600.0,33.100302269539434,33.45649337768555,45.38100051879883,44.13758087158203,61.47379302978516,24.74162483215332,6025.490234375,0.5442399391473254,0.0055524931708989,10.760000228881836,1265.5999755859375,49.560001373291016,2.35,4.4,1,4,2,2017,0,0,90.0,0.6196128910870513,33.250465393066406,32.933326721191406,32.650917053222656,68537200.0,0.9629718690730816,-0.5289400419953849,33.51203918457031,32.174068450927734,0,,,,,0,,,0,0,-0.013718673260076,,0,,,0.024082349781282875,0,0,0.0,40.0,84318000.0,0,0.8952536824877251,9.684000205993653,812229377.2773743,0.003839201348012541,9.998200985812016,13617.856026977533,0
2017-04-26,33.25971984863281,33.47268887997508,33.19027726469098,33.44259473881616,80164800,27.0,64.0,0.9,244.193,114.9479,-0.0389224723073425,48.34624034779208,0.208840212884283,0.2314813854245181,-0.0226411725402351,33.09212703704834,33.66340446570415,32.52084960839254,0.3214333015170178,1005818800.0,33.1137181778835,33.259727478027344,45.464500427246094,44.15247344970703,61.392356872558594,24.71417236328125,6025.22998046875,0.5417568109833215,0.0055200760113458,10.850000381469728,1262.0999755859375,49.619998931884766,2.32,4.4,2,4,2,2017,0,0,90.0,-0.5881361640916127,33.45648956298828,33.250465393066406,32.83147430419922,75486000.0,0.6196128910870513,0.5529928935295914,33.51203918457031,32.37080764770508,0,,,,,0,,,0,0,-0.013718673260076,,0,,,0.003850596725345934,0,0,0.0,41.0,81651280.0,0,0.9817947740684531,9.765000343322756,869788110.5804445,0.0034590414751239644,10.096639126387611,13693.785216560356,0
2017-04-27,33.28519058227539,33.37084234148573,33.17407889150549,33.31528473001229,56985200,27.0,64.0,0.9,244.193,114.9946,-0.0385638324662191,50.64815362473137,0.2116641920900051,0.2275179467576155,-0.0158537546676104,33.08830814361572,33.65298470784032,32.52363157939112,0.3177956677484711,1062804000.0,33.10443413577932,33.28519821166992,45.91899871826172,44.26668930053711,61.79057693481445,24.8148250579834,6048.93994140625,0.5386775761421343,0.0055026498087418,10.359999656677246,1263.699951171875,48.970001220703125,2.3,4.4,3,4,2,2017,0,0,90.0,0.0765813234702372,33.25971984863281,33.45648956298828,32.68564224243164,80164800.0,-0.5881361640916127,-0.4441837135194526,33.51203918457031,32.37080764770508,0,,,,,0,,,0,0,-0.013718673260076,,0,,,-0.046847264025904334,0,0,0.0,42.0,78662540.0,0,0.7244261372694042,9.323999691009522,590366652.4356842,5.864699104453109e-05,10.720400517829228,13091.931060283678,0
2017-04-28,33.25278091430664,33.403248112016215,33.16481911650478,33.3546347632973,83441600,27.0,64.0,0.9,244.193,114.7877,-0.0401527528758213,51.57362019640975,0.2088791972469508,0.2237901968554826,-0.0149109996085318,33.08506755828857,33.64492714563064,32.525207970946504,0.3197799952715101,979362400.0,33.10132844068739,33.252784729003906,46.2495002746582,45.90936279296875,61.96255493164063,24.878870010375977,6047.60986328125,0.5366593544389769,0.0054985003134712,10.81999969482422,1266.0999755859375,49.33000183105469,2.29,4.4,4,4,2,2017,0,0,90.0,-0.0973696331665552,33.28519058227539,33.25971984863281,32.56526565551758,56985200.0,0.0765813234702372,-0.3682858241585762,33.51203918457031,32.37080764770508,0,,,,,0,,,0,0,-0.013718673260076,,0,,,-0.019246160487722763,0,0,0.0,43.0,78593160.0,0,1.0616903557510602,9.7379997253418,902838086.5356447,9.480845462989529e-05,10.772656385745197,13699.201349456796,0
2017-05-01,33.931034088134766,34.07455349864762,33.55602993438086,33.58843765714753,134411600,25.0,62.0,0.91,244.004,114.5921,-0.0429483942697,63.5210065694127,0.2584224978063787,0.2307166570456618,0.0277058407607168,33.11886463165283,33.79207518019432,32.44565408311135,0.3622739270777672,1113774000.0,33.1561937929496,33.9310302734375,47.4114990234375,46.321510314941406,62.82242202758789,25.06645393371582,6091.60009765625,0.5401101896156917,0.0055701342388664,10.109999656677246,1253.300048828125,48.84000015258789,2.33,4.4,0,5,2,2017,0,0,90.0,2.039688576952403,33.25278091430664,33.28519058227539,32.97267532348633,83441600.0,-0.0973696331665552,1.2510558712415245,33.931034088134766,32.37080764770508,0,,,,,0,,,0,0,-0.2456765456729909,,0,,,-0.21126004130876264,0,0,1.0,0.0,81381400.0,0,1.6516255557166626,9.200099687576294,1358901229.8534393,0.041603294909501196,16.41525718084302,12670.86306336592,0
2017-05-02,34.14631652832031,34.280578116332784,33.99122215911036,34.15326078871947,181408800,25.0,62.0,0.91,244.004,114.6792,-0.0422794964075622,74.49979263881526,0.3114670162901731,0.2468667288945641,0.064600287395609,33.162962913513184,33.977095591395965,32.3488302356304,0.3328423119644194,1295182800.0,33.2551644546988,34.14630126953125,47.34700012207031,46.53355026245117,62.72286224365234,25.121356964111328,6095.3701171875,0.5443996024429978,0.0056020062134121,10.59000015258789,1255.0999755859375,47.65999984741211,2.29,4.4,1,5,2,2017,0,0,90.0,0.6344706136168998,33.931034088134766,33.25278091430664,32.933326721191406,134411600.0,2.039688576952403,-0.1193370022568141,34.14631652832031,32.37080764770508,0,,,,,0,,,0,0,-0.2456765456729909,,0,,,-0.16649238606899752,0,1,0.0,1.0,86454700.0,1,2.0983104446606142,9.636900138854982,1921119219.6807861,0.0040255295954340535,23.204228127448392,13291.508932968136,0
2017-05-03,34.04214096069336,34.141681222939226,33.39630017256143,33.701858153687134,182788000,25.0,62.0,0.91,244.004,114.6637,-0.0423985310443375,71.4165131262002,0.3411663286101998,0.2657266488376912,0.0754396797725085,33.18946800231934,34.0821760624151,32.296759942223574,0.367565445863293,1112394800.0,33.30931019671153,34.04215240478516,47.05149841308594,47.09766006469727,62.52373123168945,25.075603485107425,6072.5498046875,0.5444677042487712,0.005605907485272,10.68000030517578,1246.4000244140625,47.81999969482422,2.33,4.4,2,5,2,2017,0,0,90.0,-0.3050858136939949,34.14631652832031,33.931034088134766,33.250465393066406,181408800.0,0.6344706136168998,0.9629718690730816,34.14631652832031,32.55601501464844,0,,,,,0,,,0,0,-0.2456765456729909,,0,,,0.03833555923959164,0,1,0.0,2.0,91615820.0,0,1.9951576048765376,9.71880027770996,1952175895.7824705,0.0009307735371732697,24.364909585407865,13311.552641113287,0
2017-05-04,33.91946029663086,34.060666136091115,33.75279099326214,33.91714672070354,93487600,25.0,62.0,0.91,244.004,114.9076,-0.0405254634372717,72.71967041751215,0.3507605935099604,0.2827334377721451,0.0680271557378153,33.218519592285155,34.16767169098931,32.269367493581,0.3675654511143114,1018907200.0,33.33272535183008,33.91945266723633,46.87649917602539,47.40901565551758,62.27934265136719,25.05729866027832,6075.33984375,0.5446340828790317,0.0055831366704746,10.460000038146973,1226.5,45.52000045776367,2.36,4.4,3,5,2,2017,0,0,90.0,-0.3603788146114284,34.04214096069336,34.14631652832031,33.45648956298828,182788000.0,-0.3050858136939949,0.6196128910870513,34.14631652832031,32.55601501464844,0,,,,,0,,,0,0,-0.2456765456729909,,0,,,-0.021851070661981997,0,1,0.0,3.0,90746620.0,0,1.0302047613453813,9.518600034713746,977880299.5662689,0.0012987289002073829,25.507194755495274,12829.190046787262,0
2017-05-05,34.481964111328125,34.48659126238202,33.9726949212894,33.9726949212894,109310800,25.0,62.0,0.91,244.004,114.7725,-0.0415629846907141,76.00281263522285,0.3991522951763926,0.3060172092529946,0.093135085923398,33.27986316680908,34.384772773907535,32.17495355971062,0.3913746772670917,1128218000.0,33.39228087112172,34.481964111328125,46.70750045776367,47.18854141235352,62.451316833496094,25.1488037109375,6100.759765625,0.5521415057309655,0.0056520770258186,10.56999969482422,1224.800048828125,46.220001220703125,2.36,4.4,4,5,2,2017,0,0,90.0,1.6583513115423498,33.91946029663086,34.04214096069336,33.25971984863281,93487600.0,-0.3603788146114284,-0.5881361640916127,34.481964111328125,32.55601501464844,0,,,,,0,,,0,0,-0.2456765456729909,,0,,,-0.028564411770111597,0,1,0.0,4.0,91982360.0,0,1.188388730186962,9.61869972229004,1155415122.6409914,0.02750129072494232,30.336697103210533,12946.136142333971,0
2017-05-08,35.41947937011719,35.579204408455304,34.49817107898836,34.49817107898836,195009600,25.0,62.0,0.91,244.004,115.0895,-0.0391285343773073,84.47149817940442,0.5073048194603231,0.3462747312944603,0.1610300881658628,33.39178619384766,34.85117120521072,31.9324011824846,0.4543719058226919,1323227600.0,33.57314983554861,35.41947555541992,47.45199966430664,47.60615921020508,62.397003173828125,25.258602142333984,6102.66015625,0.5676470624197592,0.0058039403552801,9.770000457763672,1225.300048828125,46.43000030517578,2.39,4.4,0,5,2,2017,0,0,90.0,2.718856895048693,34.481964111328125,33.91946029663086,33.28519058227539,109310800.0,1.6583513115423498,0.0765813234702372,35.41947937011719,32.56526565551758,0,,,,,0,28.0,,0,0,-0.2456765456729909,,0,,,-0.08423738030782801,0,1,0.0,5.0,98398400.0,0,1.9818371030423259,8.890700416564941,1905243881.2683105,0.07392182815753821,42.85279813344577,11971.18203794863,0
2017-05-09,35.646324157714844,35.85234536436377,35.521320462971325,35.61854359656317,156521600,25.0,62.0,0.91,244.004,115.3933,-0.0367954554965095,87.83385875089587,0.6043543321468547,0.3978906514649392,0.2064636806819155,33.517019271850586,35.2835672016744,31.75047134202677,0.4596621919306314,1479749200.0,33.74829533279495,35.646324157714844,47.64099884033203,47.50783157348633,62.48753356933594,25.29062843322754,6120.58984375,0.5704549711209487,0.0058240014553686,9.960000038146973,1214.300048828125,45.880001068115234,2.42,4.4,1,5,2,2017,0,0,90.0,0.640452066579611,35.41947937011719,34.481964111328125,33.25278091430664,195009600.0,2.718856895048693,-0.0973696331665552,35.646324157714844,32.56526565551758,0,,,,,0,27.0,,0,0,-0.2456765456729909,,0,,,-0.03340015480415137,0,1,0.0,6.0,102437800.0,0,1.5279672152271915,9.063600034713746,1558955141.9708252,0.004101788495860945,53.08277304527885,12094.428532649996,0
2017-05-10,35.47735595703125,35.6347674434794,35.21114987405915,35.563007727139656,103222800,25.0,62.0,0.91,244.004,115.1145,-0.0389365430276695,82.66930308419055,0.6600241014946278,0.4503173414708769,0.2097067600237508,33.65162811279297,35.585711558527464,31.71754466705848,0.4537088325456828,1376526400.0,33.891299429847955,35.47734832763672,47.4474983215332,47.41497802734375,62.73188781738281,25.38670539855957,6129.14013671875,0.5655393064355709,0.0057883075825101,10.210000038146973,1217.300048828125,47.33000183105469,2.41,4.4,2,5,2,2017,0,0,90.0,-0.4740129723783126,35.646324157714844,35.41947937011719,33.931034088134766,156521600.0,0.640452066579611,2.039688576952403,35.646324157714844,32.56526565551758,0,,,,,0,26.0,,0,0,-0.013718673260076,,0,,,0.05405901379730971,0,1,0.0,7.0,101523060.0,0,1.016742403154515,9.291100034713745,1053904791.9376373,0.0022468829798292294,54.56373248932992,12428.633544971468,0
2017-05-11,35.7841682434082,35.81206347932915,35.4029664555446,35.43550794182237,109020400,25.0,62.0,0.91,244.004,115.0669,-0.0393020945573798,84.75916105200588,0.7205934296519345,0.5043725591070884,0.216220870544846,33.79960956573486,35.91192459839726,31.68729453307246,0.4692065358241904,1485546800.0,34.02886449164299,35.7841682434082,47.38100051879883,47.46711349487305,61.96255493164063,25.35468101501465,6115.9599609375,0.5775127943463051,0.0058509487426276,10.600000381469728,1222.699951171875,47.83000183105469,2.39,4.4,3,5,2,2017,0,0,90.0,0.8648115906623621,35.47735595703125,35.646324157714844,34.14631652832031,103222800.0,-0.4740129723783126,0.6344706136168998,35.7841682434082,32.56526565551758,0,,,,,0,25.0,,0,0,-0.013718673260076,,0,,,-0.016631617801631027,0,1,0.0,8.0,102904080.0,0,1.0594370990926696,9.646000347137454,1155616281.5879824,0.00747899087343965,61.076894556885584,12960.619948844893,0
2017-05-12,36.28391647338867,36.35829549273668,35.95152514458997,35.958498066817725,130108000,25.0,62.0,0.91,244.004,114.7479,-0.0417519041787576,85.40889834470732,0.7997020962163361,0.563438466528938,0.2362636296873981,33.98125953674317,36.293071647598985,31.669447425887352,0.4824371700126687,1615654800.0,34.20512723878149,36.28391647338867,48.067501068115234,47.42987060546875,61.89017105102539,25.41872787475586,6121.22998046875,0.5862629858216803,0.0059275532187421,10.399999618530272,1226.199951171875,47.84000015258789,2.33,4.4,4,5,2,2017,0,0,90.0,1.3965623752412617,35.7841682434082,35.47735595703125,34.04214096069336,109020400.0,0.8648115906623621,-0.3050858136939949,36.28391647338867,32.56526565551758,0,,,,,0,24.0,,0,0,-0.013718673260076,,0,,,0.006299935646996158,0,1,0.0,9.0,105844900.0,0,1.2292325846592513,9.463999652862547,1353123150.3677366,0.019503864679395144,68.3016750417904,12752.479024429338,0
2017-05-15,36.1909408569336,36.41175835238627,36.03985613550709,36.26299675628336,104038800,25.0,62.0,0.91,244.004,114.3504,-0.0448045666379979,82.78396118721476,0.8451515482379932,0.6197810828707491,0.2253704653672441,34.14923286437988,36.59367412226312,31.70479160649665,0.4881678716196752,1511616000.0,34.34658662110889,36.19093704223633,47.89849853515625,47.63247680664063,61.93540573120117,25.5605525970459,6149.669921875,0.5843335748748383,0.0058850210664968,10.420000076293944,1228.5999755859375,48.84999847412109,2.34,4.4,0,5,2,2017,0,0,90.0,-0.2562447097552489,36.28391647338867,35.7841682434082,33.91946029663086,130108000.0,1.3965623752412617,-0.3603788146114284,36.28391647338867,32.56526565551758,0,,,,,0,21.0,,0,0,-0.013718673260076,,0,,,0.02817131962191055,0,1,0.0,10.0,107730420.0,0,0.96573279859115,9.482200069427488,1084084303.9375303,0.0006566135127755176,69.9649929666485,12802.011839340206,0
2017-05-16,36.137481689453125,36.27462056955836,35.963151522512334,36.24672887780986,80194000,25.0,62.0,0.91,244.004,113.9923,-0.047554650730209,85.72995604728706,0.8668641876213314,0.6691977038208656,0.1976664838004658,34.321824836730954,36.81805011982279,31.82559955363912,0.4902434024598123,1431422000.0,34.45544148780223,36.13747024536133,48.30350112915039,47.90012741088867,63.18250274658203,25.679500579833984,6169.8701171875,0.5719537636915822,0.0058570876791543,10.649999618530272,1235.0,48.65999984741211,2.33,4.4,1,5,2,2017,0,0,90.0,-0.1477142240976947,36.1909408569336,36.28391647338867,34.481964111328125,104038800.0,-0.2562447097552489,1.6583513115423498,36.28391647338867,32.56526565551758,0,,,,,0,20.0,,0,0,-0.013718673260076,,0,,,-0.037063683617149845,0,1,0.0,11.0,108800620.0,0,0.7370730056501517,9.691499652862548,854066069.4084166,0.00021819492000783975,74.31622870374395,13152.749528884886,0
2017-05-17,34.92414093017578,35.92828432192558,34.79862477958509,35.702817038502765,203070800,25.0,62.0,0.91,244.004,113.7506,-0.0494108230985067,65.71390115963084,0.7772060047728004,0.6907993640112526,0.0864066407615478,34.439768600463864,36.8060665327221,32.07347066820563,0.5718215067375121,1228351200.0,34.57659591613227,34.92413711547852,47.23799896240234,46.78581237792969,61.4256706237793,24.97952651977539,6011.240234375,0.5685593134079447,0.0058098055898292,15.59000015258789,1257.5,49.06999969482422,2.22,4.4,2,5,2,2017,0,0,90.0,-3.3575686587797304,36.137481689453125,36.1909408569336,35.41947937011719,80194000.0,-0.1477142240976947,2.718856895048693,36.28391647338867,32.56526565551758,0,,,,,0,19.0,,0,0,-0.013718673260076,,0,,,0.19990226919950926,0,0,0.0,12.0,115488480.0,0,1.7583641242832186,14.18690013885498,3165873802.986145,0.11273267298419917,51.07323857831138,19604.425191879272,1
2017-05-18,35.45643615722656,35.6423890769768,35.12869808193388,35.1612395768834,134272800,25.0,62.0,0.91,244.004,114.2683,-0.0454350662302082,69.28006194451027,0.7405662385476859,0.7007527389185393,0.0398134996291466,34.56395664215088,36.865891063854114,32.26202222044764,0.6060943032581966,1362624000.0,34.69024485025451,35.45642852783203,47.92449951171875,47.19945907592773,61.63500595092773,25.125919342041016,6055.1298828125,0.5752644618232302,0.0058556016491859,14.65999984741211,1251.699951171875,49.34999847412109,2.23,4.4,3,5,2,2017,0,0,90.0,1.5241469449885914,34.92414093017578,36.137481689453125,35.646324157714844,203070800.0,-3.3575686587797304,0.640452066579611,36.28391647338867,32.56526565551758,0,,,,,0,18.0,,0,0,-0.013718673260076,,0,,,-0.03902651223965936,0,0,0.0,13.0,117538200.0,0,1.1423758403650899,13.34059986114502,1968439227.5115967,0.023230239099180563,51.306474880596646,18349.921093185432,0
2017-05-19,35.577301025390625,35.791145611314164,35.47735342896442,35.651683601410866,107843200,25.0,62.0,0.91,244.004,113.7001,-0.0497986456247749,65.96003399410799,0.7130620096089331,0.703214593056618,0.009847416552315,34.69615535736084,36.90561672456313,32.48669399015854,0.5713040796686697,1470467200.0,34.78296416232825,35.57728958129883,47.992000579833984,47.405540466308594,61.616817474365234,25.27232551574707,6083.7001953125,0.5773957669284077,0.0058479689069344,12.039999961853027,1252.699951171875,50.33000183105469,2.23,4.4,4,5,2,2017,0,0,90.0,0.3408827317785246,35.45643615722656,34.92414093017578,35.47735595703125,134272800.0,1.5241469449885914,-0.4740129723783126,36.28391647338867,32.56526565551758,0,,,,,0,17.0,,0,0,-0.013718673260076,,0,,,0.05133066597118374,0,0,0.0,14.0,119466180.0,0,0.9027090344731873,10.956399965286256,1298432123.8861084,0.0011620103682478953,47.033594393712185,15082.507364322664,0
2017-05-22,35.79346466064453,35.93060351587456,35.542428840173685,35.795787785616746,91865600,25.0,62.0,0.91,244.004,113.5442,-0.050995903681116,65.96584900497696,0.7006308722599783,0.7026978488972901,-0.0020669766373118,34.82330532073975,36.97438308012962,32.67222756134988,0.5740634116331594,1562332800.0,34.86385812701795,35.79345703125,48.53350067138672,47.87331008911133,62.30865859985352,25.47362518310547,6133.6201171875,0.5744539817670565,0.0058356168701987,10.93000030517578,1260.699951171875,50.72999954223633,2.25,4.4,0,5,2,2017,0,0,90.0,0.607588628208866,35.577301025390625,35.45643615722656,35.7841682434082,107843200.0,0.3408827317785246,0.8648115906623621,36.28391647338867,32.56526565551758,0,,,,,0,14.0,,0,0,-0.013718673260076,,0,,,0.005987726672142202,0,0,-1.0,0.0,120632600.0,0,0.7615321231574218,9.946300277709959,1004091036.0351561,0.0036916394112873167,46.21771032772703,13779.450851043684,0
2017-05-23,35.74929428100586,36.00497630723643,35.6353973354477,36.00497630723643,79675600,25.0,62.0,0.91,244.004,113.6862,-0.0499053928151735,66.74223718668163,0.6793834167332378,0.6980349624644797,-0.0186515457312419,34.93794555664063,37.02577073172352,32.85012038155774,0.546889312778149,1482657200.0,34.93926194055462,35.74930191040039,48.57699966430664,48.195091247558594,62.518009185791016,25.51937294006348,6138.7099609375,0.5718240611942811,0.0058235854337286,10.720000267028809,1254.800048828125,51.470001220703125,2.29,4.4,1,5,2,2017,0,0,90.0,-0.1234034761860791,35.79346466064453,35.577301025390625,36.28391647338867,91865600.0,0.607588628208866,1.3965623752412617,36.28391647338867,32.56526565551758,0,,,,,0,13.0,,0,0,-0.013718673260076,,0,,,-0.013003582086963728,0,0,0.0,1.0,120842080.0,0,0.6593365489902193,9.755200242996215,854122453.2756805,0.000152284179348082,45.34356914030793,13451.456858505262,0
2017-05-24,35.64238739013672,35.83531322490579,35.48665284690894,35.75860751613567,76712000,25.0,62.0,0.91,244.004,113.675,-0.0499914049398113,66.9493719814015,0.6464661036816111,0.687721190707906,-0.0412550870262949,35.05707893371582,37.00920370632514,33.104954161106505,0.5498025438615686,1405945200.0,35.016205226767305,35.64238357543945,49.01750183105469,48.545677185058594,62.59991836547852,25.62459945678711,6163.02001953125,0.5693678922606212,0.0057832659089999,10.020000457763672,1252.4000244140625,51.36000061035156,2.26,4.4,2,5,2,2017,0,0,90.0,-0.2990461574676195,35.74929428100586,35.79346466064453,36.1909408569336,79675600.0,-0.1234034761860791,-0.2562447097552489,36.28391647338867,32.56526565551758,0,,,,,0,12.0,,0,0,-0.013718673260076,,0,,,-0.0060939654943980015,0,0,0.0,2.0,120669440.0,0,0.6357201956021342,9.118200416564942,768654275.1159668,0.0008942860429614828,43.280499648747444,12549.04881793214,0
2017-05-25,35.76557922363281,35.87715309446226,35.57033026981626,35.73303773133006,76942400,25.0,62.0,0.91,244.004,113.3719,-0.0523191080628194,63.82235651929589,0.6231363197327937,0.6748042165128836,-0.0516678967800898,35.18109836578369,36.96736326023447,33.39483347133291,0.5312091052111997,1482887600.0,35.07975492694612,35.765567779541016,49.66899871826172,49.25328826904297,63.373653411865234,25.80760383605957,6205.259765625,0.56436020103024,0.0057637502909499,9.989999771118164,1255.800048828125,48.900001525878906,2.25,4.4,3,5,2,2017,0,0,90.0,0.3456329458171536,35.64238739013672,35.74929428100586,36.137481689453125,76712000.0,-0.2990461574676195,-0.1477142240976947,36.28391647338867,32.56526565551758,0,,,,,0,11.0,,0,0,-0.013718673260076,,0,,,0.05016349592680236,0,0,0.0,3.0,121667300.0,0,0.6323999957260497,9.09089979171753,768654558.3892822,0.0011946213323424345,39.77002835810831,12545.442200363148,0
2017-05-26,35.70513916015625,35.8515776206928,35.63540639100761,35.79579069602269,87710400,25.0,62.0,0.91,244.004,113.4839,-0.0514589868164422,53.792432152110536,0.5929353008091525,0.6584304333721374,-0.0654951325629848,35.30371627807617,36.8536930731246,33.75373948302775,0.4682756003939146,1395177200.0,35.165003198379566,35.705135345458984,49.78900146484375,49.32331085205078,63.68315887451172,25.79387664794922,6210.18994140625,0.5606684086732616,0.0057494433636234,9.8100004196167,1267.5999755859375,49.79999923706055,2.25,4.4,4,5,2,2017,0,0,90.0,-0.1689894719686946,35.76557922363281,35.64238739013672,34.92414093017578,76942400.0,0.3456329458171536,-3.3575686587797304,36.28391647338867,32.56526565551758,0,,,,,0,10.0,,0,0,-0.013718673260076,,0,,,0.15546388201610206,0,0,0.0,4.0,121880740.0,0,0.7196411836685599,8.927100381851197,860439060.8047485,0.00028557441636258224,31.895431939367587,12435.156292404165,0
