# GitHub: https://github.com/DiyarErol/Apple_Financial_and_Social_Analysis_Dataset
# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index,daily_return,volatility_7d,ma7,ma30,trend_delta,macro_delta,next_day_close
2016-04-27,22.175048828125,22.3768049105624,21.689927267036683,21.76246876039029,458408400,27.0,67.0,0.37,238.992,109.8483,0.0373857698324584,-0.06257792457590446,0.022151406230665027,23.735990251813615,24.380691528320312,-40.0,109.47829999999999,21.49724006652832
2016-04-28,21.49724006652832,22.18865082821076,21.365758063359937,22.12744464302586,328970800,27.0,67.0,0.37,238.992,109.2148,0.0325207090326378,-0.030566280455581366,0.022711801502261587,23.344782965523855,24.296513175964357,-40.0,108.84479999999999,21.25014305114746
2016-04-29,21.25014305114746,21.472302342805527,20.97131239445713,21.30681614570532,274126000,27.0,67.0,0.37,238.992,108.8274,0.0295456110786512,-0.011494359955797066,0.021379575859008366,22.91115243094308,24.205382792154946,-40.0,108.45739999999999,21.227474212646484
2016-05-02,21.227474212646484,21.327219412767505,20.94637614719932,21.30228311273725,192640400,25.0,69.0,0.37,239.557,108.671,0.0266026644309512,-0.0010667616893878977,0.022277299025658087,22.511850084577286,24.112590026855468,-44.0,108.301,21.576583862304688
2016-05-03,21.576583862304688,21.70353105968799,21.236545244005825,21.354424537358057,227325200,25.0,69.0,0.37,239.557,109.3613,0.0319039295771487,0.01644612289530977,0.02533647879329034,22.17181178501674,24.031509844462075,-44.0,108.9913,21.352163314819336
2016-05-04,21.352163314819336,21.739807213040542,21.268286482170712,21.581121453666896,164102000,25.0,69.0,0.37,239.557,109.9952,0.0367720622385635,-0.010401115807652243,0.02512262829250349,21.819143567766464,23.936828168233237,-44.0,109.62519999999999,21.265493392944336
2016-05-05,21.265493392944336,21.45479411000585,21.137773265797403,21.43882909411248,143562000,25.0,69.0,0.37,239.557,110.2417,0.0386650969459917,-0.004059069828060339,0.025304382655994245,21.477735246930802,23.843716176350913,-44.0,109.87169999999999,21.14688873291016
2016-05-06,21.14688873291016,21.31338073272175,20.9484649728036,21.29513624976754,174799600,25.0,69.0,0.37,239.557,110.3801,0.0397279610575863,-0.005577329330789377,0.014035609938962454,21.330855233328684,23.75012626647949,-44.0,110.0101,21.162860870361328
2016-05-09,21.162860870361328,21.386371087311733,21.11724529747417,21.2107559168507,131745600,25.0,69.0,0.37,239.557,110.9466,0.0440784850403778,0.0007552949113649729,0.00936484397909215,21.2830867767334,23.66069564819336,-44.0,110.5766,21.30653953552246
2016-05-10,21.30653953552246,21.34075076977819,21.007765019137445,21.28601383900242,134747200,25.0,69.0,0.37,239.557,110.8225,0.0431254399807761,0.006789189138523108,0.008877426708554684,21.2911434173584,23.557239151000978,-44.0,110.4525,21.098995208740234
2016-05-11,21.098995208740234,21.340751590683794,21.08759088353109,21.3202258933742,114876400,25.0,69.0,0.37,239.557,110.2806,0.0389638354860282,-0.009740874459515433,0.009686791040963576,21.27278927394322,23.43265832265218,-44.0,109.9106,20.60407447814941
2016-05-12,20.60407447814941,21.160572087929754,20.405652462245044,21.14688829098616,305258800,25.0,69.0,0.37,239.557,110.6935,0.0421347646166452,-0.023457075832018934,0.009568267829239363,21.133859361921036,23.295887184143066,-44.0,110.3235,20.64512825012207
2016-05-13,20.64512825012207,20.9074120533708,20.526531279465186,20.526531279465186,177571200,25.0,69.0,0.37,239.557,111.2521,0.0464246193329511,0.0019925074536202665,0.009873766731268453,21.032854352678573,23.152928415934245,-44.0,110.8821,21.41146278381348
2016-05-16,21.41146278381348,21.527780338980072,20.90286167681326,21.07163497446721,245039200,25.0,69.0,0.37,239.557,111.1217,0.0454231924532406,0.037119388380979355,0.018689726133519016,21.053707122802734,23.026975059509276,-44.0,110.7517,21.32250595092773
2016-05-17,21.32250595092773,21.59847357600865,21.21303208216388,21.56426407955481,187667600,25.0,69.0,0.37,239.557,111.0867,0.0451544045637477,-0.00415463594355629,0.018612257987372323,21.078795296805247,22.907955614725747,-44.0,110.71669999999999,21.56654167175293
2016-05-18,21.56654167175293,21.714789190328467,21.413733467399883,21.475314035757787,168249600,25.0,69.0,0.37,239.557,111.4995,0.0483245657289662,0.011444983126600135,0.018991990559977537,21.136463982718332,22.788380813598632,-44.0,111.1295,21.484437942504883
2016-05-19,21.484437942504883,21.58479044200801,21.340752832807443,21.58479044200801,121768400,25.0,69.0,0.37,239.557,112.2331,0.0539583598927364,-0.0038069955998361734,0.01904846615261864,21.161878040858678,22.68435567220052,-44.0,111.86309999999999,21.717071533203125
2016-05-20,21.717071533203125,21.76496656660928,21.55741968179356,21.584789018049523,128104000,25.0,69.0,0.37,239.557,112.1822,0.053567465504874,0.01082800449892148,0.018635804915551828,21.25017465863909,22.587178166707357,-44.0,111.81219999999999,21.993038177490234
2016-05-23,21.993038177490234,22.16637381934643,21.81970253563404,21.86531809404653,152074400,25.0,69.0,0.37,239.557,112.284,0.054349254280599,0.01270735991568593,0.014133485615977185,21.448598044259207,22.49647947947184,-44.0,111.914,22.328311920166016
2016-05-24,22.328311920166016,22.37164453875325,22.08655373727017,22.17322245455697,140560800,25.0,69.0,0.37,239.557,112.2912,0.0544045477892946,0.01524453965705076,0.01385328088063125,21.689052854265487,22.406226348876952,-44.0,111.9212,22.72058868408203
2016-05-25,22.72058868408203,22.747956277201364,22.376198636867795,22.503918711572723,152675200,25.0,69.0,0.37,239.557,112.2001,0.0537049313112146,0.017568581329326885,0.00886104406251762,21.876070840018137,22.31695868174235,-44.0,111.8301,22.900768280029297
2016-05-26,22.900768280029297,22.97375143502957,22.49707884451556,22.734274533280352,225324800,25.0,69.0,0.37,239.557,111.8979,0.0513841398767935,0.007930234486991917,0.006943632788668742,22.101536887032644,22.233243560791017,-44.0,111.5279,22.887081146240234
2016-05-27,22.887081146240234,22.914450479977724,22.636201677174352,22.67953602057815,145364800,25.0,69.0,0.37,239.557,112.0822,0.052799500106323,-0.0005976713803527027,0.00801440239983283,22.290185383387975,22.166074180603026,-44.0,111.7122,22.77532958984375
2016-05-31,22.77532958984375,22.898489000566585,22.538133881050424,22.716030227631464,169228800,25.0,69.0,0.37,239.557,112.4276,0.0554520525929181,-0.004882735185078081,0.008296274118502468,22.474598475864955,22.11308848063151,-44.0,112.0576,22.456031799316406
2016-06-01,22.456031799316406,22.70235066674476,22.426382982703345,22.58375192018023,116693200,28.0,71.0,0.38,240.222,112.462,0.0517899195010712,-0.014019458610589279,0.011701099954397757,22.580164228166854,22.0537665049235,-43.0,112.08200000000001,22.287250518798828
2016-06-02,22.287250518798828,22.314618111966887,22.038650527170688,22.259881185575253,160766400,28.0,71.0,0.38,240.222,112.4564,0.0517469134387524,-0.007516077730292316,0.011932129953304314,22.62219456263951,21.987156295776366,-43.0,112.0764,22.33287048339844
2016-06-03,22.33287048339844,22.412695552210707,22.22567607382653,22.303221669284163,114019600,28.0,71.0,0.38,240.222,111.4451,0.0439804793632061,0.0020469085929255134,0.010431749345055641,22.622845785958425,21.930832290649413,-43.0,111.0651,22.494792938232425
2016-06-06,22.494792938232425,23.238309870959075,22.24847592903272,22.348826658686185,93170000,28.0,71.0,0.38,240.222,111.2295,0.0423247459639302,0.007250409433679942,0.007991603265891758,22.590589250837052,21.882096989949545,-43.0,110.8495,22.58603286743164
2016-06-07,22.58603286743164,22.777614786524243,22.570067852511936,22.636209125766754,89638000,28.0,71.0,0.38,240.222,110.8378,0.0393166254978059,0.004056046634870005,0.007345953153945127,22.54562704903739,21.84093672434489,-43.0,110.4578,22.56550407409668
2016-06-08,22.56550407409668,22.70690797542668,22.506204709637323,22.583748560036888,83392400,28.0,71.0,0.38,240.222,110.1916,0.0343540330923692,-0.0009089154104863994,0.007337327775886937,22.499687467302596,21.804608472188313,-43.0,109.8116,22.727434158325195
2016-06-09,22.727434158325195,22.804978004438173,22.456027216818192,22.46515032931192,106405600,28.0,71.0,0.38,240.222,110.6168,0.0376194219670081,0.007176001196197424,0.007937711827495957,22.492845262799943,21.82302131652832,-43.0,110.2368,22.5404109954834
2016-06-10,22.5404109954834,22.659007958286505,22.46058594936059,22.471988533060703,126851600,28.0,71.0,0.38,240.222,111.1027,0.0413509658385674,-0.00822896071500835,0.006423817399352205,22.504899433680944,21.857793680826823,-43.0,110.7227,22.200580596923828
2016-06-13,22.200580596923828,22.60655118687557,22.14584367358134,22.508479923356937,152082000,28.0,71.0,0.38,240.222,111.5036,0.0444297391213585,-0.015076495216864716,0.008352719256348685,22.49251801627023,21.8894749323527,-43.0,111.12360000000001,22.22795486450196
2016-06-14,22.22795486450196,22.4605898854628,22.066023531116475,22.19602484045725,127727600,28.0,71.0,0.38,240.222,111.9826,0.0481082933804177,0.0012330428683439548,0.00831651532411511,22.47753007071359,21.922824287414553,-43.0,111.60260000000001,22.154972076416016
2016-06-15,22.154972076416016,22.444625250907382,22.12988395137957,22.31006151297956,117780800,28.0,71.0,0.38,240.222,111.7671,0.0464533279465403,-0.0032833784543308616,0.0075697548274024805,22.428984233311247,21.9421038945516,-43.0,111.3871,22.24847984313965
2016-06-16,22.24847984313965,22.294093661001803,21.9109316747706,21.99759862473094,125307200,28.0,71.0,0.38,240.222,112.2347,0.0500443341501648,0.004220622188153056,0.007592455206906902,22.380762372698108,21.971981112162275,-43.0,111.85470000000001,21.74216079711914
2016-06-17,21.74216079711914,22.043216551506703,21.73531889771012,22.036374652097685,244032800,28.0,71.0,0.38,240.222,111.5332,0.0446570568793295,-0.022757467008544047,0.01081619998512011,22.26314190455846,21.98787002563477,-43.0,111.1532,21.6897029876709
2016-06-20,21.6897029876709,22.02496997379226,21.67373797595349,21.894968666934567,137647600,28.0,71.0,0.38,240.222,110.8693,0.0395585345983494,-0.0024127229090860603,0.009509138863380034,22.11489459446499,22.005963834126796,-43.0,110.4893,21.874441146850582
2016-06-21,21.874441146850582,21.97479189497669,21.59391111854967,21.65321047429848,142185600,28.0,71.0,0.38,240.222,111.0077,0.040621398709944,0.00851732083582218,0.011021673734189734,22.019756044660294,22.029683176676432,-43.0,110.6277,21.79233741760254
2016-06-22,21.79233741760254,22.097953863452847,21.74672185400529,21.951987540053324,116876400,28.0,71.0,0.38,240.222,110.7681,0.0387813536150158,-0.00375340922754794,0.009941190824380608,21.96143559047154,22.045876439412435,-43.0,110.38810000000001,21.917774200439453
2016-06-23,21.917774200439453,21.96110854668709,21.72391285889613,21.88128349311697,128960800,28.0,71.0,0.38,240.222,110.262,0.0348946807329492,0.005756004068457282,0.010369975036690578,21.91712406703404,22.073169072469074,-43.0,109.882,21.301984786987305
2016-06-24,21.301984786987305,21.589356798754523,21.130930308087603,21.190229681321888,301245600,28.0,71.0,0.38,240.222,112.1355,0.0492825124748022,-0.02809543559581893,0.01436795655439409,21.795268739972794,22.09643274943034,-43.0,111.7555,20.99180221557617
2016-06-27,20.99180221557617,21.22215602772485,20.868642803339924,21.21075170175533,181958400,28.0,71.0,0.38,240.222,113.1301,0.0569206963287904,-0.014561205188758603,0.01399830649273127,21.61574336460658,22.107988548278808,-43.0,112.7501,21.345314025878903
2016-06-28,21.345314025878903,21.3612807785024,21.01460944838268,21.18794511344253,161779600,28.0,71.0,0.38,240.222,112.7545,0.0540362182918329,0.016840469754446544,0.015087346458666207,21.55905096871512,22.10578358968099,-43.0,112.3745,21.5300521850586
2016-06-29,21.5300521850586,21.564263420522675,21.35443532170232,21.43198090475795,146124000,28.0,71.0,0.38,240.222,111.8597,0.0471644639055985,0.008654740752734908,0.01567030730805896,21.53624371119908,22.11270179748535,-43.0,111.47970000000001,21.80373764038086
2016-06-30,21.80373764038086,21.84250956019456,21.50724433938381,21.539174360413405,143345600,28.0,71.0,0.38,240.222,112.1618,0.0494844873746211,0.012711787828930132,0.016164992709649793,21.52614321027483,22.12060832977295,-43.0,111.7818,21.86987495422364
2016-07-01,21.86987495422364,22.0021574403966,21.74215489312164,21.778645593412783,104106000,28.0,71.0,0.39,240.101,111.6509,0.0440578126437536,0.0030333016721084192,0.016130301847221584,21.537220001220703,22.133456230163578,-43.0,111.26089999999999,21.66462135314941
2016-07-05,21.66462135314941,21.758131978402226,21.543743122500693,21.755850764600467,110820800,28.0,71.0,0.39,240.101,112.4231,0.0499880414513645,-0.009385220606146612,0.016340610535879596,21.501055308750697,22.131707890828455,-43.0,112.0331,21.78777503967285
2016-07-06,21.78777503967285,21.817425591090963,21.523211730443737,21.57566745362745,123796400,28.0,71.0,0.39,240.101,112.5438,0.0509149756874156,0.005684552917678299,0.011447648242110196,21.570453916277206,22.12486578623454,-43.0,112.1538,21.881282806396484
2016-07-07,21.881282806396484,22.009002888100305,21.80829965398636,21.82654413704718,100558400,28.0,71.0,0.39,240.101,112.5775,0.0511737800267273,0.004291753818522851,0.008347967729228904,21.69752257210868,22.10996481577556,-43.0,112.1875,22.050052642822266
2016-07-08,22.050052642822266,22.097947666125435,21.906367572912767,22.00671830457188,115648400,28.0,71.0,0.39,240.101,112.3963,0.0497822267245529,0.007712977247222696,0.0069666896586968565,21.798199517386305,22.087613614400233,-43.0,112.0063,22.11847686767578
2016-07-11,22.11847686767578,22.27128505996528,22.061458729652344,22.066019415069807,95179600,28.0,71.0,0.39,240.101,112.5254,0.0507736700540822,0.0031031320406298022,0.006750365846678494,21.882260186331614,22.06153723398845,-43.0,112.1354,22.21882438659668
2016-07-12,22.21882438659668,22.282684413517124,22.15040367491987,22.16180625683839,96670000,28.0,71.0,0.39,240.101,112.1102,0.0475850777192985,0.004536818675229285,0.0055718098293854705,21.941558292933873,22.039262008666995,-43.0,111.7202,22.0933895111084
2016-07-13,22.0933895111084,22.27584651505433,22.08654587266252,22.216548902301064,103568800,28.0,71.0,0.39,240.101,112.0266,0.0469430586461098,-0.0056454325983128426,0.006393189055750699,21.97348894391741,22.016530672709152,-43.0,111.6366,22.531295776367188
2016-07-14,22.531295776367188,22.576909607255484,22.196028725164265,22.211993739980777,155676000,28.0,71.0,0.39,240.101,111.7692,0.0449663157102395,0.019820691842626182,0.007552291261966267,22.097299575805664,22.019039471944176,-43.0,111.3792,22.529016494750977
2016-07-15,22.529016494750977,22.6476152493206,22.465156430008687,22.560946527122123,120548000,28.0,71.0,0.39,240.101,112.2833,0.0489144258241902,-0.00010116069838298645,0.007857480322973079,22.203191212245397,22.02709833780925,-43.0,111.8933,22.768489837646484
2016-07-18,22.768489837646484,22.836910578908,22.48795975231194,22.510766666065777,145975600,28.0,71.0,0.39,240.101,112.2463,0.0486302786267264,0.01062955158079371,0.008146696796846806,22.32993507385254,22.04161898295085,-43.0,111.8563,22.77761459350586
2016-07-19,22.77761459350586,22.80726340951804,22.656734635788283,22.7069108936982,95119600,28.0,71.0,0.39,240.101,112.638,0.0516383990928507,0.00040076245391943837,0.008315954765302072,22.43387249537877,22.051046371459964,-43.0,112.248,22.79813575744629
2016-07-20,22.79813575744629,22.91217205179529,22.74795950952381,22.8072588698009,105104000,28.0,71.0,0.39,240.101,112.6743,0.0519171705325246,0.000900935603075859,0.008426375146226656,22.53096662248884,22.058116467793788,-43.0,112.2843,22.67725372314453
2016-07-21,22.67725372314453,23.03532755715351,22.60883126210109,22.76848309118396,130808000,28.0,71.0,0.39,240.101,112.6239,0.051530115971655,-0.005302277150546203,0.009179540217851017,22.59645652770996,22.061841456095383,-43.0,112.2339,22.50164794921875
2016-07-22,22.50164794921875,22.647614302543698,22.42182113157176,22.638491187953864,113254800,28.0,71.0,0.39,240.101,112.989,0.0543339576417647,-0.007743696660524507,0.00953467615087014,22.654779161725724,22.054315249125167,-43.0,112.599,22.200580596923828
2016-07-25,22.200580596923828,22.54268941291135,22.10479054606062,22.40812744718286,161531600,28.0,71.0,0.39,240.101,113.1784,0.0557884841066201,-0.013379791247928347,0.007644543763436485,22.60753413609096,22.04298756917318,-43.0,112.7884,22.04777717590332
2016-07-26,22.04777717590332,22.34427224320496,21.99075902758037,22.081988412908245,224959200,28.0,71.0,0.39,240.101,113.0593,0.0548738373169459,-0.006882856975446879,0.007779745053589402,22.538785661969865,22.03789412180583,-43.0,112.66929999999999,23.48007202148437
2016-07-27,23.48007202148437,23.79937398974331,23.43445820032841,23.781127765258628,369379200,28.0,71.0,0.39,240.101,113.217,0.0560849187504609,0.0649632311753608,0.02702007116507328,22.640440259660995,22.07963136037191,-43.0,112.827,23.79709243774414
2016-07-28,23.79709243774414,23.82218056103933,23.450422877751294,23.45270409079332,159479200,28.0,71.0,0.39,240.101,112.7393,0.0524163480415827,0.013501679891343352,0.02712551593126913,22.786079951695033,22.134368705749512,-43.0,112.3493,23.767444610595703
2016-07-29,23.767444610595703,23.844990196727817,23.646566415208607,23.76288392437889,110934800,28.0,71.0,0.39,240.101,111.874,0.0457711434479209,-0.0012458592252813884,0.027212417188268233,22.92455264500209,22.185000864664712,-43.0,111.484,24.187095642089844
2016-08-01,24.187095642089844,24.2099025500392,23.813056783542745,23.813056783542745,152671600,29.0,80.0,0.4,240.545,111.9757,0.0433071759842104,0.017656548205735888,0.02696724763409322,23.140244347708567,22.266498692830403,-51.0,111.5757,23.829025268554688
2016-08-02,23.829025268554688,24.19165985598927,23.719549658353124,24.18709916975644,135266400,29.0,80.0,0.4,240.545,111.7124,0.0412851230898255,-0.014804190583016928,0.02783991935159012,23.32986967904227,22.33780943552653,-51.0,111.3124,24.12779998779297
2016-08-03,24.12779998779297,24.139202573487715,23.895164966905853,23.90428807949513,120810400,29.0,80.0,0.4,240.545,111.9419,0.0430476036795002,0.01253826859769002,0.026107785841918203,23.60518673488072,22.412921396891274,-51.0,111.5419,24.27684593200684
2016-08-04,24.27684593200684,24.306655351209045,24.141553261359228,24.21034638195723,109634800,29.0,80.0,0.4,240.545,111.9149,0.0428402530218914,0.006177353272543617,0.02495405508258515,23.923625128609793,22.495738347371418,-51.0,111.5149,24.64603614807129
2016-08-05,24.64603614807129,24.68501810644561,24.3479349087196,24.36857179863,162213600,29.0,80.0,0.4,240.545,112.3589,0.0462500193914579,0.015207503359310176,0.011532294658325263,24.090191432407924,22.58668041229248,-51.0,111.9589,24.85011863708496
2016-08-08,24.85011863708496,24.85011863708496,24.572656054840465,24.655205358693667,112148800,29.0,80.0,0.4,240.545,112.1456,0.0446119491963485,0.00828054003441209,0.011206272278453128,24.24062374659947,22.704951540629068,-51.0,111.7456,24.95101928710937
2016-08-09,24.95101928710937,24.98083046633237,24.767573816464672,24.81802188947373,105260800,29.0,80.0,0.4,240.545,111.722,0.0413588477680864,0.0040603689462404375,0.010785610034910683,24.40970584324428,22.83692544301351,-51.0,111.32199999999999,24.765277862548828
2016-08-10,24.765277862548828,24.971655527966504,24.71024440159817,24.92808642374439,96034000,29.0,80.0,0.4,240.545,111.3238,0.0383008095510564,-0.00744424195353431,0.010831112867285947,24.49230330330985,22.950924237569172,-51.0,110.9238,24.74922561645508
2016-08-11,24.74922561645508,24.978533737890043,24.73088054686457,24.88451656835029,109938000,29.0,80.0,0.4,240.545,111.1954,0.0373147419793169,-0.0006481754892006028,0.007739225313873925,24.62376049586705,23.058230018615728,-51.0,110.7954,24.806549072265625
2016-08-12,24.806549072265625,24.866169665102568,24.714825487012305,24.714825487012305,74641600,29.0,80.0,0.4,240.545,111.1787,0.0371864917577589,0.0023161716935672736,0.007119068164893334,24.720724650791713,23.15832373301188,-51.0,110.7787,25.10465240478516
2016-08-15,25.10465240478516,25.11841033141512,24.783620704057384,24.797378630687337,103472800,29.0,80.0,0.4,240.545,110.9212,0.03520898085649,0.012017122238611665,0.00773339677667475,24.838982718331472,23.2661496480306,-51.0,110.5212,25.08172416687012
2016-08-16,25.08172416687012,25.276637488902303,25.0427422022566,25.13905120288375,135177600,29.0,80.0,0.4,240.545,110.4295,0.0314328949918147,-0.0009133063284584153,0.006414883278884816,24.90122386387416,23.380053075154624,-51.0,110.0295,25.045040130615234
2016-08-17,25.045040130615234,25.079436708103817,24.84324780907296,25.01752251872785,101424000,29.0,80.0,0.4,240.545,110.9459,0.0353986683099321,-0.001462580323857539,0.006001382743765703,24.929069791521346,23.488628578186034,-51.0,110.54589999999999,25.01292610168457
2016-08-18,25.01292610168457,25.132165535016163,24.99916642706343,25.04732266401467,87938800,29.0,80.0,0.4,240.545,110.3134,0.030541287164097,-0.0012822510470409526,0.005905890436723993,24.937913622174943,23.59301668802897,-51.0,109.9134,25.077136993408203
2016-08-19,25.077136993408203,25.1528090954496,24.847828865633428,24.941844288290355,101472400,29.0,80.0,0.4,240.545,110.8163,0.03440338515341,0.0025671083607970335,0.004808755324865344,24.982464926583425,23.693919499715168,-51.0,110.41629999999999,24.882221221923828
2016-08-22,24.882221221923828,25.017512154653595,24.73087704346489,24.96247870316029,103280800,29.0,80.0,0.4,240.545,110.9997,0.0358118336943525,-0.007772648509900102,0.006015585473125291,25.00146429879325,23.786044311523437,-51.0,110.5997,24.960189819335938
2016-08-23,24.960189819335938,25.06796492129755,24.886811287072188,24.90056921515845,85030800,29.0,80.0,0.4,240.545,110.9414,0.0353641098669973,0.0031335063182948843,0.006058122656656171,25.02341297694615,23.877423159281413,-51.0,110.5414,24.77215576171875
2016-08-24,24.77215576171875,24.937257886956427,24.69189827013991,24.895982355647007,94700400,29.0,80.0,0.4,240.545,111.2958,0.0380857792394621,-0.007533358479170017,0.004340896515965117,24.975913456508092,23.966715367635093,-51.0,110.8958,24.66667366027832
2016-08-25,24.66667366027832,24.73775861551685,24.46258957954404,24.62539812993419,100344800,29.0,80.0,0.4,240.545,111.1726,0.0371396458684473,-0.004258091320555749,0.0043985594542586375,24.91662052699498,24.037894630432127,-51.0,110.7726,24.52221298217773
2016-08-26,24.52221298217773,24.75381294329641,24.377747734717087,24.629988087590515,111065200,29.0,80.0,0.4,240.545,111.2035,0.0373769471765995,-0.005856512316584461,0.004557689935462655,24.84193093436105,24.104334513346355,-51.0,110.8035,24.49469566345215
2016-08-29,24.49469566345215,24.636867341334742,24.37316262808455,24.44883473483572,99881200,29.0,80.0,0.4,240.545,111.8775,0.0425530339628332,-0.001122138476881407,0.004568139085426252,24.76789801461356,24.161874707539877,-51.0,111.47749999999999,24.3066635131836
2016-08-30,24.3066635131836,24.421317586358988,24.1920094400082,24.26080258370636,99455600,29.0,80.0,0.4,240.545,112.2928,0.0457423942630156,-0.007676443620775623,0.004114117491696103,24.657830374581472,24.212843004862467,-51.0,111.8928,24.32958984375
2016-08-31,24.32958984375,24.437364934138508,24.22410832429032,24.22869546614797,118649600,29.0,80.0,0.4,240.545,112.4036,0.0465932999246101,0.000943211747427376,0.004254214428873984,24.578883034842356,24.263891474405924,-51.0,112.00359999999999,24.47405815124512
2016-09-01,24.47405815124512,24.490109650803007,24.21952598005413,24.33876544112956,106806000,75.0,77.0,0.4,241.176,112.1733,0.0428793542483575,0.005937967241656276,0.005013838123064042,24.509435653686523,24.32378495534261,-2.0,111.77329999999999,24.7033634185791
2016-09-02,24.7033634185791,24.765275838403014,24.494692199078216,24.696482705725742,107210000,75.0,77.0,0.4,241.176,112.0009,0.0415553819012556,0.009369319379602557,0.0062654803647081495,24.499608176095144,24.397175470987957,-2.0,111.6009,24.69648551940918
2016-09-06,24.69648551940918,24.83407180043899,24.65291816326649,24.742348196246528,107521600,75.0,77.0,0.4,241.176,110.9613,0.0335716136179192,-0.00027841954366218365,0.006031151162981777,24.50386701311384,24.480372301737468,-2.0,110.56129999999999,24.84782600402832
2016-09-07,24.84782600402832,24.939549594471305,24.55201834332775,24.72629299022121,169457200,75.0,77.0,0.4,241.176,110.9717,0.0336514820193686,0.00612801706138312,0.005722391519970656,24.550383159092494,24.57370726267497,-2.0,110.57169999999999,24.19659423828125
2016-09-08,24.19659423828125,24.59788348452929,24.13238823879873,24.59329809148723,212008000,75.0,77.0,0.4,241.176,111.2609,0.0358724379519782,-0.026208802558481088,0.012162449605331156,24.507797241210938,24.597591336568197,-2.0,110.8609,23.64854621887207
2016-09-09,23.64854621887207,24.24245517027927,23.64854621887207,23.99480197626819,186228000,75.0,77.0,0.4,241.176,111.9879,0.0414555463994439,-0.02264979996821689,0.014486717422276078,24.41378048488072,24.592639795939128,-2.0,111.58789999999999,24.178247451782227
2016-09-12,24.178247451782227,24.242453442063752,23.510960018180626,23.53847762093643,181171200,75.0,77.0,0.4,241.176,112.1516,0.0427127057568719,0.022398892008314776,0.01759868227200877,24.392160143171036,24.606333223978677,-2.0,111.7516,24.753808975219727
2016-09-13,24.753808975219727,24.94642869112924,24.59100043231589,24.65291459972616,248704800,75.0,77.0,0.4,241.176,112.5207,0.0455472660429236,0.023804931461030035,0.01987948302247983,24.432124546595983,24.625223668416343,-2.0,112.1207,25.62976837158203
2016-09-14,25.62976837158203,25.91869709905094,24.90286203492117,24.932673210851508,443554800,75.0,77.0,0.4,241.176,112.4678,0.0451410123470902,0.035386852877437994,0.0236132378999855,24.564468111310685,24.685248438517252,-2.0,112.06779999999999,26.50113677978516
2016-09-15,26.50113677978516,26.53782691516652,26.02417551671913,26.109020142677068,359934400,75.0,77.0,0.4,241.176,112.4753,0.0451986097519815,0.03399829431034933,0.025676289198193956,24.82227543422154,24.76435966491699,-2.0,112.0753,26.352088928222656
2016-09-16,26.352088928222656,26.62955154556638,26.150298410922343,26.397951602256,319547600,75.0,77.0,0.4,241.176,113.1765,0.0505835831266212,-0.0056242059652398,0.026377457759192022,25.037170137677872,24.83353443145752,-2.0,112.7765,26.044811248779297
2016-09-19,26.044811248779297,26.64101188633804,25.9691391651113,26.4139973848158,188092000,75.0,77.0,0.4,241.176,112.903,0.0484831977615842,-0.011660467611517128,0.023591850895337083,25.301201139177596,24.880160268147787,-2.0,112.503,26.042524337768555
2016-09-20,26.042524337768555,26.168644509466525,25.799458279022133,25.923284879557723,138057200,75.0,77.0,0.4,241.176,113.1848,0.0506473242547008,-8.780677997232073e-05,0.019433802087639875,25.643198013305664,24.91990712483724,-2.0,112.78479999999999,26.037931442260746
2016-09-21,26.037931442260746,26.13882580106485,25.78339935052643,26.106722811970585,144012800,75.0,77.0,0.4,241.176,112.9842,0.0491067856652076,-0.00017636137911362275,0.019685249068045255,25.908867154802596,24.956137530008952,-2.0,112.5842,26.28329849243164
2016-09-22,26.28329849243164,26.356677024057987,26.14112682200713,26.22138431761686,124296000,75.0,77.0,0.4,241.176,112.2592,0.0435390365257128,0.009423446356136149,0.01883455846136778,26.12736565726144,25.006738217671714,-2.0,111.8592,25.845314025878903
2016-09-23,25.845314025878903,26.3222752621018,25.57931755726196,26.23743064091888,209924800,75.0,77.0,0.4,241.176,112.7166,0.0470517102586851,-0.016663984038337385,0.01672271837421161,26.158157893589564,25.04327449798584,-2.0,112.3166,25.88429832458496
2016-09-26,25.88429832458496,26.00124594827004,25.5793198738108,25.59995676355886,119477600,75.0,77.0,0.4,241.176,112.7112,0.0470102401271633,0.0015083700924284874,0.008746166345355843,26.070038114275253,25.079199473063152,-2.0,112.3112,25.932449340820312
2016-09-27,25.932449340820312,25.95308797728397,25.760468284710765,25.91181245383842,98429600,75.0,77.0,0.4,241.176,112.5515,0.0457837993856774,0.001860240352338144,0.0088749023917669,26.0100896017892,25.106792704264322,-2.0,112.1515,26.129663467407227
2016-09-28,26.129663467407227,26.287886653616034,26.010423997013223,26.070044606951413,118564400,75.0,77.0,0.4,241.176,112.6283,0.0463735968117645,0.007604917067223533,0.008449654787689017,26.02221134730748,25.141724014282225,-2.0,112.22829999999999,25.723785400390625
2016-09-29,25.723785400390625,26.09526519079669,25.63664894315164,25.94850813150885,143548000,75.0,77.0,0.4,241.176,112.2879,0.0437594425950969,-0.015533229791607251,0.01041538278736501,25.976677213396346,25.164348856608072,-2.0,111.88789999999999,25.92328453063965
