# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index
2020-12-01,119.46206665039062,120.19215587053868,116.82401182614448,117.79746411967524,127728200,39.0,77.0,0.09,262.045,112.8122,0.041609816796433385
2020-12-02,119.81253051757812,120.0948326221023,117.6806672543266,118.78066586007702,89004200,39.0,77.0,0.09,262.045,112.6174,0.04011382020005594
2020-12-03,119.6762237548828,120.493920092042,118.96560033409804,120.24082042379452,78967600,39.0,77.0,0.09,262.045,112.0293,0.03559741569117758
2020-12-04,119.00454711914062,119.59835363347426,118.29392365175956,119.34525394863078,78260400,39.0,77.0,0.09,262.045,111.7826,0.03370284505295218
2020-12-07,120.4646987915039,121.26292922581602,119.00452062433416,119.06292537442889,86712000,39.0,77.0,0.09,262.045,111.8431,0.03416746411907556
2020-12-08,121.07799530029295,121.66207262611567,119.82224093273688,121.06826612455384,82225500,39.0,77.0,0.09,262.045,111.8684,0.03436175936490893
2020-12-09,118.5470199584961,122.6063142688594,117.78772835245422,121.22401378468822,115089200,39.0,77.0,0.09,262.045,112.0353,0.03564349361509067
2020-12-10,119.96826934814452,120.58154910132534,116.96030505591354,117.30101190387384,81312200,39.0,77.0,0.09,262.045,111.9839,0.03524875940023542
2020-12-11,119.16030883789062,119.501015683911,117.34968682549408,119.17977461758367,86939800,39.0,77.0,0.09,262.045,112.1469,0.036500542999873486
2020-12-14,118.5470199584961,120.07533977310264,118.31339348591052,119.3452505477775,79184500,39.0,77.0,0.09,262.045,112.177,0.036731700584837434
2020-12-15,124.4850845336914,124.5045577398364,120.8346382009764,121.0390623043862,157243700,39.0,77.0,0.09,262.045,111.866,0.03434332819534369
2020-12-16,124.41693115234376,124.96206204213269,123.2001158255996,124.0275561892667,98208600,39.0,77.0,0.09,262.045,111.7215,0.0332336181944376
2020-12-17,125.28330993652344,126.13995272668132,124.64082784390504,125.47799742873109,94359800,39.0,77.0,0.09,262.045,111.2286,0.029448316744979608
2020-12-18,123.2974624633789,125.6726882705122,122.77179737031577,125.53640555307187,192541500,39.0,77.0,0.09,262.045,111.6136,0.03240498352940102
2020-12-21,124.8258056640625,124.90368364385454,120.17270406085603,121.70102413672326,121251600,39.0,77.0,0.09,262.045,111.9477,0.034970755925959884
2020-12-22,128.37887573242188,130.8417085111979,126.20806671895431,128.11603948994306,168904800,39.0,77.0,0.09,262.045,112.201,0.036916012280489574
2020-12-23,127.48331451416016,128.91427567105393,127.30808538342248,128.65145425550145,88223700,39.0,77.0,0.09,262.045,111.9873,0.03527487022378617
2020-12-24,128.4665069580078,129.91695629713385,127.61960817236115,127.83376887622416,54930100,39.0,77.0,0.09,262.045,111.9873,0.03527487022378617
2020-12-28,133.06117248535156,133.69391042104374,129.9655870238762,130.43285473552945,124486200,39.0,77.0,0.09,262.045,111.9821,0.03523493602306149
2020-12-29,131.28953552246094,135.105467586539,130.77360687946737,134.3851222341288,121047300,39.0,77.0,0.09,262.045,111.524,0.031716886532299315
2020-12-30,130.1700439453125,132.37978484573765,129.85853207666074,131.98066583416636,96452100,39.0,77.0,0.09,262.045,111.3156,0.030116446641719086
2020-12-31,129.1674041748047,131.1629846094566,128.22315413773092,130.5205024464302,99116600,39.0,77.0,0.09,262.045,111.324,0.0301809557351973
2021-01-04,125.97447204589844,130.06296894085764,123.39482183574113,129.97536179433877,143301900,31.0,74.0,0.09,262.639,111.2143,0.027507244301776868
2021-01-05,127.53199768066406,128.24262865019975,125.02048862539876,125.46828327943898,97664900,31.0,74.0,0.09,262.639,110.9649,0.025591938597790742
2021-01-06,123.2390594482422,127.57092663069264,123.02489875437408,124.32932869572905,155088000,31.0,74.0,0.09,262.639,110.8573,0.024765607828949765
2021-01-07,127.44438934326172,128.1355470987152,124.46562730765883,124.95235351880191,109578200,31.0,74.0,0.09,262.639,111.3124,0.028260618357755396
2021-01-08,128.54440307617188,129.10900729754997,126.77271243111932,128.9143049184012,105158200,31.0,74.0,0.09,262.639,111.293,0.028111633070436626
2021-01-11,125.55587005615234,126.71428063801751,125.08861712398672,125.76030156918269,100384500,31.0,74.0,0.09,262.639,111.8342,0.03226786180739449
2021-01-12,125.38066864013672,126.24704065814508,123.4921686595174,125.08862995743296,91951100,31.0,74.0,0.09,262.639,111.5584,0.030149813238190992
2021-01-13,127.41517639160156,127.96030732627808,125.0788967133582,125.3417181509104,88636800,31.0,74.0,0.09,262.639,111.3702,0.028704502358117945
2021-01-14,125.4877471923828,127.5222590582708,125.34172042627678,127.32757155716696,90221800,31.0,74.0,0.09,262.639,111.1639,0.02712018974090724
2021-01-15,123.76473999023438,126.7629752239917,123.62845724568656,125.36120136366826,111598500,31.0,74.0,0.09,262.639,111.5168,0.029830339632393676
2021-01-19,124.43641662597656,125.29305945365388,123.570044622059,124.38774103736688,90757300,31.0,74.0,0.09,262.639,111.4591,0.029387223597429846
2021-01-20,128.52491760253906,128.97271223666024,125.13730745125214,125.244387808083,104319500,31.0,74.0,0.09,262.639,111.4591,0.029387223597429846
2021-01-21,133.2364501953125,135.96212039668015,130.0435269134471,130.2479584913754,120150900,31.0,74.0,0.09,262.639,111.2044,0.027431215727320435
2021-01-22,135.37802124023438,136.13731286135894,131.43553637442392,132.66208095000118,114459400,31.0,74.0,0.09,262.639,111.5602,0.03016363661536481
2021-01-25,139.12579345703125,141.23818305206848,132.91516336360118,139.27182020640586,157611700,31.0,74.0,0.09,262.639,111.8767,0.03259424710177872
2021-01-26,139.35940551757812,140.46914031198884,137.6169179490498,139.78772681607,98390600,31.0,74.0,0.09,262.639,111.6661,0.030976911972430354
2021-01-27,138.28860473632812,140.46914281583642,136.68241469205358,139.6222293773767,140843800,31.0,74.0,0.09,262.639,112.0876,0.03421388612732279
2021-01-28,133.45062255859375,138.2205495392783,133.07097661259942,135.81612026341134,142621100,31.0,74.0,0.09,262.639,112.015,0.03365634324797484
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800,31.0,74.0,0.09,262.639,111.9604,0.03323703414036605
2021-02-01,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800,26.0,69.0,0.08,263.573,112.4282,0.03582630331467085
2021-02-02,131.4062957763672,132.6912447408377,131.03637924925178,132.1266407771297,83305400,26.0,69.0,0.08,263.573,112.2937,0.03479338985361968
2021-02-03,130.38418579101562,132.16560504134387,130.06294479305137,132.15586101329262,89880900,26.0,69.0,0.08,263.573,112.2648,0.034571447853438464
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100,26.0,69.0,0.08,263.573,112.756,0.03834369389112102
2021-02-05,133.32827758789062,133.97171978594034,132.45086722756864,133.90348403057772,75693800,26.0,69.0,0.08,263.573,112.2463,0.0344293742547066
2021-02-08,133.47450256347656,133.52325088194496,131.53443254526087,132.6165797613071,71297200,26.0,69.0,0.08,263.573,112.0512,0.032931073762133556
2021-02-09,132.59710693359375,134.42019329345555,132.44113310608114,133.19180084894626,76774200,26.0,69.0,0.08,263.573,111.7768,0.030823776708509554
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600,26.0,69.0,0.08,263.573,111.5929,0.029411488340574277
2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000,26.0,69.0,0.08,263.573,111.5364,0.028977587890392953
2021-02-12,131.97317504882812,132.12916376176068,130.33533819074378,130.9787804746637,60145100,26.0,69.0,0.08,263.573,111.4981,0.028683457142747892
2021-02-16,129.8478546142578,132.5970843838598,129.4578829220419,132.0901434978276,80576300,26.0,69.0,0.08,263.573,111.7984,0.030989657234596568
2021-02-17,127.55682373046876,128.90220010245756,126.22120594870576,127.95653915633494,97918500,26.0,69.0,0.08,263.573,112.03,0.03276826509764075
2021-02-18,126.45516967773438,126.73788610904428,124.21288102524102,125.95795768088604,96856700,26.0,69.0,0.08,263.573,112.1718,0.03385724003278612
2021-02-19,126.61115264892578,127.43008573965324,125.56801001534814,126.97187831271118,87668800,26.0,69.0,0.08,263.573,111.7179,0.030371445088763105
2021-02-22,122.83829498291016,126.46495059628728,122.4483306541044,124.79785290469384,103916400,26.0,69.0,0.08,263.573,111.9316,0.03201258714546662
2021-02-23,122.7018051147461,123.53047464131258,115.4192480708504,120.65450174383162,158273000,26.0,69.0,0.08,263.573,111.911,0.03185438627336501
2021-02-24,122.20460510253906,122.40933470367403,119.16289967087556,121.80489705402346,111039900,26.0,69.0,0.08,263.573,111.7339,0.030494319552531235
2021-02-25,117.9539794921875,123.28672123283567,117.51527437819723,121.55138820352438,148199500,26.0,69.0,0.08,263.573,111.9402,0.03207863216974194
2021-02-26,118.21721649169922,121.71712880247114,118.15871701805524,119.51383705660506,164560400,26.0,69.0,0.08,263.573,112.8433,0.03901412768405599
2021-03-01,124.5833740234375,124.71986041672858,119.70883872604009,120.6447486105863,116307900,25.0,61.0,0.07,264.847,112.538,0.03461806418537594
2021-03-02,121.98036193847656,125.49002551913252,121.8731215774664,125.18780674062197,102260900,25.0,61.0,0.07,264.847,112.5472,0.03468871700204268
2021-03-03,118.9971160888672,122.55552723082263,118.7826354127789,121.6781096640743,112966300,25.0,61.0,0.07,264.847,112.7761,0.0364465897993258
2021-03-04,117.11557006835938,120.49849839926787,115.64346591859298,118.69492201638305,178155000,25.0,61.0,0.07,264.847,112.717,0.03599272224878225
2021-03-05,118.37317657470705,118.88013225327632,114.61978705022877,117.9442226597041,153766600,25.0,61.0,0.07,264.847,113.7626,0.044022568456031586
2021-03-08,113.44017791748048,117.96374575469044,113.29394038143424,117.89550256292888,154376600,25.0,61.0,0.07,264.847,114.2824,0.04801445259769954
2021-03-09,118.05147552490234,118.99713642859442,115.80919406877892,116.04316964725494,129525800,25.0,61.0,0.07,264.847,113.9431,0.04540874600041611
2021-03-10,116.9693374633789,119.10437859558476,116.45263053937968,118.63642743151894,111943300,25.0,61.0,0.07,264.847,113.6015,0.04278537619896583
2021-03-11,118.899658203125,120.11829196722468,118.21722627040926,119.4651060547753,103026500,25.0,61.0,0.07,264.847,112.9345,0.03766304699063061
2021-03-12,117.99298095703124,118.12946732804168,116.16990981369923,117.37879228748427,88105100,25.0,61.0,0.07,264.847,113.0403,0.03847555438229766
2021-03-15,120.87872314453124,120.88847429766528,117.39830527073744,118.36346860634158,92403800,25.0,61.0,0.07,264.847,113.2065,0.03975191287468938
2021-03-16,122.41905975341795,124.02765763412758,121.59039037182497,122.54579497339591,115227900,25.0,61.0,0.07,264.847,112.997,0.038143025364725025
2021-03-17,121.62938690185548,122.7017830040472,119.27010655149442,120.93720389555035,111932600,25.0,61.0,0.07,264.847,113.1726,0.03949157260458058
2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,119.79656111339465,121229700,25.0,61.0,0.07,264.847,112.7872,0.03653183395856496
2021-03-19,116.97908782958984,118.38295627751944,116.67686904236336,116.89134977056928,185549500,25.0,61.0,0.07,264.847,112.9877,0.03807160458265979
2021-03-22,120.29375457763672,120.7617131342542,117.24229884140364,117.31054202279068,111912300,25.0,61.0,0.07,264.847,113.0154,0.03828433099805839
2021-03-23,119.4651107788086,121.1224497883406,119.07514647128622,120.23528824072892,95467100,25.0,61.0,0.07,264.847,113.3038,0.04049914320747949
2021-03-24,117.07657623291016,119.81606991796892,117.0570813659124,119.73807557407793,88530500,25.0,61.0,0.07,264.847,113.669,0.04330375284298771
2021-03-25,117.5640106201172,118.60716806474952,116.01391233642576,116.54036291521211,98844700,25.0,61.0,0.07,264.847,114.014,0.04595323346798874
2021-03-26,118.16846466064452,118.43169368935104,115.93592696323272,117.33004413015976,94071200,25.0,61.0,0.07,264.847,113.7532,0.043950379708567744
2021-03-29,118.3439483642578,119.50408995901203,117.70051367598909,118.59742624167248,80819200,25.0,61.0,0.07,264.847,113.9447,0.045421033446792825
2021-03-30,116.89134216308594,117.37879562712054,115.87743806534004,117.09607172542653,85671900,25.0,61.0,0.07,264.847,114.2152,0.04749837984987326
2021-03-31,119.08487701416016,120.42049468098196,118.10997013305848,118.5974235736093,118323800,25.0,61.0,0.07,264.847,113.8351,0.04457934336998093
2021-04-01,119.91354370117188,121.0639340927336,119.41633912027298,120.55698579856444,75089100,26.0,60.0,0.07,266.625,113.7504,0.03844744817644641
2021-04-05,122.74079895019533,122.99427686554804,119.98181021656318,120.7617388309021,88651200,26.0,60.0,0.07,266.625,113.406,0.035802575343836796
2021-04-06,123.0429916381836,123.93990414772982,122.49704618679874,123.32571551492188,80171300,26.0,60.0,0.07,266.625,113.1575,0.03389418132843747
2021-04-07,124.69059753417967,124.7100924000349,121.99985233123648,122.67254049145969,83466700,26.0,60.0,0.07,266.625,113.254,0.03463526793803928
2021-04-08,127.0888671875,127.11811320514344,125.29504201784056,125.71424485466244,88844600,26.0,60.0,0.07,266.625,113.1015,0.033464120705248956
2021-04-09,129.66262817382812,129.70161790758218,126.22120772891054,126.54292881700624,106686700,26.0,60.0,0.07,266.625,113.2132,0.03432193805543038
2021-04-12,127.94679260253906,129.5163933763926,127.35209877205048,129.19467229997423,91420000,26.0,60.0,0.07,266.625,113.1916,0.034156057529343364
2021-04-13,131.05673217773438,131.28097148351077,128.61946483937675,129.11667689697725,91266500,26.0,60.0,0.07,266.625,113.0489,0.033060170905611086
2021-04-14,128.7169647216797,131.61243958256816,128.35625390681537,131.55394754511985,87222800,26.0,60.0,0.07,266.625,112.7951,0.031111074724088694
2021-04-15,131.12498474121094,131.61243821608534,130.286564169391,130.46205515581354,89347100,26.0,60.0,0.07,266.625,112.6274,0.02982319675071854
2021-04-16,130.79351806640625,131.29071524829968,129.9355952026849,130.93000444237106,84922400,26.0,60.0,0.07,266.625,112.4913,0.02877799584329066
2021-04-19,131.4564208984375,132.0706169032753,129.9940607923638,130.15979315261126,94264200,26.0,60.0,0.07,266.625,112.1929,0.02648638709401452
2021-04-20,129.76988220214844,132.12915555406386,128.502500021129,131.6319582978669,94812300,26.0,60.0,0.07,266.625,112.2444,0.026881889274268267
2021-04-21,130.1501007080078,130.3938274883599,128.00530801609,129.03870718463844,68847100,26.0,60.0,0.07,266.625,112.1862,0.026434933412311623
2021-04-22,128.6292266845703,130.78376273570044,128.11252718583415,129.7016154150474,84566500,26.0,60.0,0.07,266.625,112.2385,0.026836579315753784
2021-04-23,130.9495086669922,131.72942232628785,128.84370608473515,128.84370608473515,78657500,26.0,60.0,0.07,266.625,112.0981,0.025758355896188134
2021-04-26,131.3394775390625,131.67094236224486,130.20858180313348,131.44671790843336,66905100,26.0,60.0,0.07,266.625,111.8207,0.023628019880607698
2021-04-27,131.0177459716797,132.01215523774303,130.7447732125093,131.62218352757128,66015800,26.0,60.0,0.07,266.625,111.9203,0.024392913417564444
2021-04-28,130.22808837890625,131.63195694182536,129.74063484322053,130.93976637575503,107760100,26.0,60.0,0.07,266.625,111.8015,0.02348057052408592
2021-04-29,130.13059997558594,133.63052788949472,129.12644681845208,133.04557765920794,151101000,26.0,60.0,0.07,266.625,111.7583,0.02314880947191189
2021-04-30,128.1612548828125,130.20855024381436,127.78104182463376,128.47321732434253,109839500,26.0,60.0,0.07,266.625,112.0959,0.02574146065742
2021-05-03,129.2141876220703,130.70580925324722,128.5220118733627,128.7267340451597,75135100,27.0,60.0,0.06,268.404,112.0176,0.02153180493910578
2021-05-04,124.641845703125,128.19051366277054,123.52070128030384,127.89803861753046,137564700,27.0,60.0,0.06,268.404,112.3021,0.02371666649798332
2021-05-05,124.88556671142578,127.17658876003664,124.75882406746234,125.95795526314878,84000900,27.0,60.0,0.06,268.404,112.1639,0.022655338317185802
2021-05-06,126.48445129394533,126.49419500952705,123.9399357544084,124.6808672259151,78128300,27.0,60.0,0.06,268.404,111.8525,0.020263894066098076
2021-05-07,127.15826416015624,128.18364330353234,126.44536250089044,127.78326383187957,78973300,27.0,60.0,0.06,268.404,111.0372,0.014002672171711694
2021-05-10,123.87700653076172,126.50395575349484,123.83794311938117,126.37701270502988,88071200,27.0,60.0,0.06,268.404,110.803,0.012204097208305176
2021-05-11,122.95906066894533,123.31061652232036,119.8926457509414,120.6055400758007,126142800,27.0,60.0,0.06,268.404,110.904,0.012979742260841753
2021-05-12,119.8926239013672,121.7187992057643,119.38481447185008,120.50786329646682,112172300,27.0,60.0,0.06,268.404,111.5762,0.01814200566990154
2021-05-13,122.0410614013672,123.1934058703671,121.34770266713772,121.66020248327752,105861300,27.0,60.0,0.06,268.404,111.6079,0.018385450701242312
2021-05-14,124.46292877197266,124.8926187981441,122.90042974578068,123.29105636497444,81918000,27.0,60.0,0.06,268.404,111.1476,0.014850505971712002
2021-05-17,123.3105926513672,123.95512773405063,122.23637496414496,123.84770522027009,74244600,27.0,60.0,0.06,268.404,111.0913,0.014418141452327782
2021-05-18,121.9238739013672,124.01371786549493,121.8555147978895,123.59379552967953,63342900,27.0,60.0,0.06,268.404,110.8446,0.012523570814102492
2021-05-19,121.76763916015624,121.9922444710152,119.98052713623112,120.27349900757709,92612000,27.0,60.0,0.06,268.404,110.8933,0.012897569963196798
2021-05-20,124.32623291015624,124.72662731567785,122.1680295783172,122.29498753645058,76857100,27.0,60.0,0.06,268.404,110.8741,0.01275012060667502
2021-05-21,122.49028778076172,125.00005419589024,122.27544274551911,124.8242725716539,79295400,27.0,60.0,0.06,268.404,111.0714,0.014265316338016087
2021-05-24,124.12114715576172,124.94146389287052,122.98833802904868,123.05669713625907,63092900,27.0,60.0,0.06,268.404,110.9254,0.013144086856131665
2021-05-25,123.92584228515624,125.31256736390404,123.35943397486378,124.82427842870584,72009500,27.0,60.0,0.06,268.404,110.8557,0.012608814973341653
2021-05-26,123.87700653076172,124.40435140852335,123.45708417165064,123.98442904941228,56575900,27.0,60.0,0.06,268.404,110.8814,0.012806182080769224
2021-05-27,122.34378051757812,124.64846921096527,122.14847094718904,123.4765968874658,94625600,27.0,60.0,0.06,268.404,110.8829,0.012817701561747552
2021-05-28,121.6894989013672,122.85161109201668,121.63090751379944,122.62699835536804,71311100,27.0,60.0,0.06,268.404,110.7711,0.011959116246167523
2021-06-01,121.3672332763672,122.4121552577231,121.03520547415292,122.1484865589402,67637100,28.0,60.0,0.08,270.71,110.5179,-0.0008469266518720264
2021-06-02,122.12895965576172,122.30474128408406,121.14263644461568,121.3672417498929,59278900,28.0,60.0,0.08,270.71,110.5924,-0.0002747924299515425
2021-06-03,120.64456939697266,121.92386428281044,120.2441750720593,121.75785039468764,76229200,28.0,60.0,0.08,270.71,111.1905,0.004318408618781966
2021-06-04,122.93950653076172,123.20318269390796,120.94731726161272,121.16216229807738,75169300,28.0,60.0,0.08,270.71,110.7645,0.0010468760209547678
2021-06-07,122.94927215576172,123.35942679081124,121.90435013756394,123.21294086384106,71057600,28.0,60.0,0.08,270.71,110.5275,-0.0007732019736110818
2021-06-08,123.76959228515624,125.44928928445928,123.25201508828968,123.6328740614777,74403800,28.0,60.0,0.08,270.71,110.6608,0.000250495902657355
2021-06-09,124.1504364013672,124.75590806990476,123.55473244780472,124.22856322000108,56877900,28.0,60.0,0.08,270.71,110.582,-0.0003546608314008992
2021-06-10,123.15435791015624,125.18561069515118,122.98834399182276,124.04302634697638,71186400,28.0,60.0,0.08,270.71,110.557,-0.0005466521810385538
2021-06-11,124.36528778076172,124.45318231886102,123.14458411693292,123.56450647531338,53522400,28.0,60.0,0.08,270.71,111.1052,0.0036633341338180303
2021-06-14,127.42190551757812,127.4804968993435,124.09183036028564,124.82425243468346,96906500,28.0,60.0,0.08,270.71,110.9779,0.002685714181462573
2021-06-15,126.6016082763672,127.53911517627388,126.35746756194185,126.89458011391096,62746300,28.0,60.0,0.08,270.71,111.3634,0.005646220792876688
2021-06-16,127.09964752197266,127.8223093871763,125.44926884121656,127.3144925386233,91815000,28.0,60.0,0.08,270.71,111.1287,0.003843806002477468
2021-06-17,128.70123291015625,129.4434303366887,126.61138865865254,126.75788205128508,96721700,28.0,60.0,0.08,270.71,112.5881,0.015051493028930829
2021-06-18,127.40241241455078,128.42779161848907,127.187567367722,127.64655315856818,108953300,28.0,60.0,0.08,270.71,113.0517,0.018611780616613283
2021-06-21,129.1992950439453,129.3067175759483,126.18171878291032,127.24616893565036,79663300,28.0,60.0,0.08,270.71,112.8506,0.017067402200127257
2021-06-22,130.83984375,130.9375059635788,128.5351555804598,129.0332120080854,74783600,28.0,60.0,0.08,270.71,112.929,0.017669487072591195
2021-06-23,130.56646728515625,131.17194646480604,130.10748149302736,130.63483384623305,60214200,28.0,60.0,0.08,270.71,112.3931,0.01355396050175639
2021-06-24,130.2832489013672,131.48441699311277,129.81448802069465,131.29886767382567,68711000,28.0,60.0,0.08,270.71,112.3357,0.013113148362988158
2021-06-25,129.99032592773438,130.75204401863002,129.69735399250413,130.33212900236492,70783700,28.0,60.0,0.08,270.71,111.9742,0.010336953447226183
2021-06-28,131.62115478515625,132.08014056924634,130.22467690249317,130.28326829600795,62111300,28.0,60.0,0.08,270.71,112.033,0.010788517101574246
2021-06-29,133.1348419189453,133.2910955826677,131.2012512591816,131.64070164987749,64556100,28.0,60.0,0.08,270.71,112.2692,0.012602451372951684
2021-06-30,133.7500762939453,134.18952666784298,132.6856112890496,132.9785831720377,63261400,28.0,60.0,0.08,270.71,112.5613,0.014845678302119136
2021-07-01,134.05279541015625,134.11138680082388,132.5781758729055,133.39850004575504,52485800,27.0,62.0,0.1,271.965,112.7484,0.008661134047438068
2021-07-02,136.67977905273438,136.71883502051094,134.5215680291099,134.6680465347351,78852600,27.0,62.0,0.1,271.965,112.5507,0.007142866454502683
2021-07-06,138.69146728515625,139.79497322979873,136.78717260963688,136.78717260963688,108181800,27.0,62.0,0.1,271.965,112.9602,0.01028768476156905
2021-07-07,141.18174743652344,141.49423990850534,139.3165081685886,140.17587364241757,104911600,27.0,62.0,0.1,271.965,113.1136,0.011465743682946283
2021-07-08,139.88287353515625,140.68364735524526,137.37309975875638,138.2617755637112,105575500,27.0,62.0,0.1,271.965,113.0863,0.011256089129141778
2021-07-09,141.70901489257812,142.23635219741325,139.30666407881637,139.404326309902,99890800,27.0,62.0,0.1,271.965,112.8468,0.009416811999612196
2021-07-12,141.11337280273438,142.89072485841734,140.6250912359429,142.78330231767637,76299700,27.0,62.0,0.1,271.965,112.7701,0.008827782538923579
2021-07-13,142.2266082763672,144.00395975842287,140.26372237579417,140.6543415426895,100827100,27.0,62.0,0.1,271.965,113.0153,0.01071083369617054
2021-07-14,145.65435791015625,146.06452746184092,144.218809182764,144.62897873444868,127050800,27.0,62.0,0.1,271.965,112.8885,0.009737053570807896
2021-07-15,145.0000762939453,146.48445629001154,143.64265426170465,145.74227374256316,106820300,27.0,62.0,0.1,271.965,113.0122,0.01068702676881561
2021-07-16,142.95907592773438,146.25008890568898,142.46103409612385,144.9805687583087,93251400,27.0,62.0,0.1,271.965,113.0504,0.010980389551061953
2021-07-19,139.11138916015625,140.69343127095988,138.34967125172668,140.38092397459488,121434600,27.0,62.0,0.1,271.965,113.5547,0.014853239055954703
2021-07-20,142.7246856689453,143.6524324995489,139.60946201556987,140.09774354697396,96350000,27.0,62.0,0.1,271.965,113.7582,0.016416048642006076
2021-07-21,141.99224853515625,142.7051502253578,141.24030578420624,142.11920648842988,74993500,27.0,62.0,0.1,271.965,113.4018,0.013679019961570171
2021-07-22,143.35943603515625,144.72661812834664,142.39263340422124,142.5195913490058,77338200,27.0,62.0,0.1,271.965,113.4788,0.01427035331845461
2021-07-23,145.0782012939453,145.23445495496276,143.47663852143975,144.09187799846512,71447400,27.0,62.0,0.1,271.965,113.4486,0.014038427768092054
2021-07-26,145.4981231689453,146.31843249256286,144.23834858516193,144.79499663408214,72434100,27.0,62.0,0.1,271.965,113.2335,0.01238653419580893
2021-07-27,143.3301544189453,145.71297050212902,142.13874637735347,145.62506850801552,104818600,27.0,62.0,0.1,271.965,113.2321,0.012375782680229208
2021-07-28,141.5820770263672,143.52544245138444,139.19926130154866,141.41606313093854,118931200,27.0,62.0,0.1,271.965,113.1899,0.012051701282040583
2021-07-29,142.2266082763672,143.11528401739503,141.19145407304512,141.29887657911624,56699500,27.0,62.0,0.1,271.965,112.4927,0.006697446523343031
2021-07-30,142.44149780273438,142.90048366291484,140.73251233645365,140.9961885521505,70440600,27.0,62.0,0.1,271.965,112.6808,0.008141989438017583
2021-08-02,142.10940551757812,143.5058829989097,141.84572942137083,142.92971459337417,62880000,28.0,72.0,0.09,272.752,112.6784,0.0075734742788871046
2021-08-03,143.9062957763672,144.5703513322944,141.77738110937673,142.39262044590672,64786600,28.0,72.0,0.09,272.752,112.8331,0.008761516750445564
2021-08-04,143.5059356689453,144.3262450458141,142.851640220645,143.818442994135,56368300,28.0,72.0,0.09,272.752,112.906,0.009321363525989335
2021-08-05,143.61334228515625,144.37506017943633,142.74420187239215,143.53521546251628,46397700,28.0,72.0,0.09,272.752,112.778,0.008338367815843961
2021-08-06,142.92872619628906,143.87741265764788,142.42993828378326,143.1341182329051,54126800,28.0,72.0,0.09,272.752,113.3192,0.01249459655280194
2021-08-09,142.87982177734375,143.47641826359128,142.3223546901742,142.9874052395685,48908700,28.0,72.0,0.09,272.752,113.4625,0.013595090968925638
2021-08-10,142.40057373046875,144.46420892889094,142.10716298252666,143.22211188591413,69023100,28.0,72.0,0.09,272.752,113.5072,0.013938371502077884
2021-08-11,142.65489196777344,143.49599503680233,142.33214155394316,142.84071932029642,48493500,28.0,72.0,0.09,272.752,113.2917,0.012283406068200553
2021-08-12,145.6182861328125,145.77477386971125,142.6353039384577,142.97761899748718,72282600,28.0,72.0,0.09,272.752,113.278,0.012178194808599052
2021-08-13,145.82366943359375,146.15619466200167,145.01190613589833,145.69652128952967,59375000,28.0,72.0,0.09,272.752,113.0708,0.01058697050280133
2021-08-16,147.79930114746094,147.8677701385214,143.25148569982673,145.27599198977236,103296000,28.0,72.0,0.09,272.752,113.179,0.011417909064033505
2021-08-17,146.8897247314453,148.3469738946529,145.81389018106398,146.92883920441727,92229700,28.0,72.0,0.09,272.752,113.6263,0.014853018291752118
2021-08-18,143.1439208984375,147.40811589626918,142.93852882196452,146.508333547451,86326000,28.0,72.0,0.09,272.752,113.705,0.015457407060411765
2021-08-19,143.47642517089844,144.74786207926644,141.32477074631083,141.8431233828503,86960300,28.0,72.0,0.09,272.752,114.1195,0.018640623637405707
2021-08-20,144.9336700439453,145.23685570513334,143.55464985258175,144.20015057068707,60549600,28.0,72.0,0.09,272.752,114.5108,0.02164567224193581
2021-08-23,146.4202880859375,146.88973641640624,144.6402734925246,145.05104264712142,60131800,28.0,72.0,0.09,272.752,113.9526,0.017358889387224075
2021-08-24,146.33224487304688,147.54500248159704,145.8725714606484,146.1659822444016,48606400,28.0,72.0,0.09,272.752,113.6899,0.015341444285230543
2021-08-25,145.09996032714844,147.01689814902136,144.55226807046895,146.51809526108525,58991300,28.0,72.0,0.09,272.752,113.6424,0.014976660720918744
2021-08-26,144.2979736328125,145.84325676235127,144.2686340417797,145.09018736118287,48597200,28.0,72.0,0.09,272.752,113.7986,0.01617622267345542
2021-08-27,145.3346710205078,145.48136895257556,143.60356080464544,144.2392717415958,55802400,28.0,72.0,0.09,272.752,113.3511,0.012739577514939815
2021-08-30,149.75535583496094,150.11723565003402,145.3444633733459,145.7258929660488,90956700,28.0,72.0,0.09,272.752,113.256,0.01200924242091772
2021-08-31,148.49368286132812,149.44236923362013,147.96554048732443,149.3054461965621,86453100,28.0,72.0,0.09,272.752,113.1175,0.010945610343924606
2021-09-01,149.1587371826172,151.57446255268852,148.99247455645138,149.4717126602179,80313700,45.0,71.0,0.08,273.942,112.8832,0.007353767404245537
2021-09-02,150.273681640625,151.3201765731345,149.05114919993167,150.48884854406634,71115500,45.0,71.0,0.08,273.942,112.7966,0.006688709369100376
