# GitHub: https://github.com/DiyarErol/Apple_Financial_and_Social_Analysis_Dataset
# Author: Diyar Erol
date,type,position,price,size,cost,pnl,pnl_pct
2018-12-28,exit,-1,37.13710021972656,,,87501.94638202313,87.50194638202314
2019-01-02,entry,-1,37.53882598876953,469861.7874915795,17655.715595013626,,
2019-01-03,exit,-1,33.79966735839844,,,1739249.6979013095,1739.2496979013097
2019-01-03,entry,1,33.79966735839844,572725.5260378354,19377.30957731992,,
2019-01-04,exit,1,35.24257278442383,,,807030.8368754963,807.0308368754963
2019-01-10,entry,-1,36.5594596862793,551014.657064907,20164.963104618095,,
2019-01-11,exit,-1,36.20052337646485,,,177634.3695190367,177.6343695190367
2019-01-14,entry,1,35.65616989135742,569385.6109722666,20322.432511032515,,
2019-01-16,exit,1,36.83045196533203,,,648317.2060652919,648.3172060652919
2019-01-18,entry,-1,37.2773551940918,561452.8377436864,20950.427284586778,,
2019-01-22,exit,-1,36.44060897827149,,,448864.06048629934,448.86406048629937
2019-01-22,entry,1,36.44060897827149,586075.8965253641,21378.340917788486,,
2019-01-25,exit,1,37.50078201293945,,,599984.8991881709,599.984899188171
2019-01-29,entry,1,36.76863861083984,596567.9273780921,21956.94747605887,,
2019-01-30,exit,1,39.28121948242188,,,1476990.1724009581,1476.9901724009583
2019-02-01,entry,1,39.58311080932617,590872.4261957756,23411.98070098377,,
2019-02-04,exit,1,40.707462310791016,,,640959.7308471126,640.9597308471126
2019-02-28,entry,1,41.33563232421875,580745.8982214197,24029.5284511299,,
2019-03-01,exit,1,41.770118713378906,,,228320.68941511746,228.32068941511747
2019-03-08,entry,1,41.27833938598633,586496.1176393825,24233.819612093885,,
2019-03-12,exit,1,43.18815231323242,,,1095888.2814548565,1095.8882814548565
2019-03-20,entry,1,44.91892623901367,562795.4787998915,25305.47407393665,,
2019-03-21,exit,1,46.57330322265625,,,905795.7180247824,905.7957180247823
2019-03-21,entry,-1,46.57330322265625,561690.4222684341,26185.964317887498,,
2019-03-25,exit,-1,45.0573844909668,,,825317.2541737084,825.3172541737083
2019-03-26,entry,1,44.59187316894531,604552.0987647083,26985.095607743315,,
2019-03-27,exit,1,44.99293899536133,,,215507.07659046885,215.50707659046884
2019-04-16,entry,1,47.56640625,570706.2212869469,27173.61758872604,,
2019-04-17,exit,1,48.49268341064453,,,501485.69424470543,501.4856942447055
2019-04-30,entry,1,47.905418395996094,576558.616134018,27647.92966538202,,
2019-05-01,exit,1,50.256874084472656,,,1328131.755912795,1328.131755912795
2019-05-07,entry,-1,48.42820739746094,597161.5847927098,28948.413491629435,,
2019-05-13,exit,-1,44.507171630859375,,,2312572.467334549,2312.572467334549
2019-05-13,entry,1,44.507171630859375,701028.7188479435,31232.037545472354,,
2019-05-14,exit,1,45.21173477172852,,,462718.19048305484,462.71819048305485
2019-05-16,entry,-1,45.55203628540039,694411.5511439752,31663.52369840994,,
2019-05-20,exit,-1,43.87690353393555,,,1131599.6721420658,1131.5996721420659
2019-05-20,entry,1,43.87690353393555,745966.4140084991,32763.459846853595,,
2019-05-21,exit,1,44.71806335449219,,,594746.278561663,594.7462785616631
2019-05-21,entry,-1,44.71806335449219,744489.2449609728,33325.44266556841,,
2019-05-28,exit,-1,42.71221923828125,,,1460037.2543643878,1460.0372543643878
2019-05-30,entry,-1,42.72898864746094,812502.3180218178,34752.15447726722,,
2019-06-03,exit,-1,41.530757904052734,,,938847.854221381,938.8478542213811
2019-06-03,entry,1,41.530757904052734,857691.8824628126,35656.25017701134,,
2019-06-11,exit,1,46.6855583190918,,,4385609.877768107,4385.609877768107
2019-06-14,entry,1,46.18949890136719,865265.8840517285,40006.20380460243,,
2019-06-18,exit,1,47.55787658691406,,,1144044.3302005772,1144.0443302005772
2019-06-19,entry,1,47.41887664794922,866092.4634291936,41110.2419309984,,
2019-06-20,exit,1,47.79991912841797,,,288948.88889128267,288.94888889128265
2019-06-24,entry,-1,47.58902359008789,868198.575647734,41358.08057795868,,
2019-06-25,exit,-1,46.86770248413086,,,584933.234279162,584.9332342791621
2019-06-25,entry,1,46.86770248413086,893147.1324010751,41901.655731659885,,
2019-06-26,exit,1,47.88139343261719,,,863515.4097055617,863.5154097055616
2019-06-28,entry,1,47.43087005615234,899847.4235370259,42723.269485633784,,
2019-07-01,exit,1,48.300777435302734,,,740103.3676281839,740.103367628184
2019-07-05,entry,-1,48.94302749633789,886280.0515852481,43420.64958377634,,
2019-07-08,exit,-1,47.93411636352539,,,850800.581899801,850.8005818998009
2019-07-09,entry,1,48.22649383544922,916172.7916056517,44228.02951609236,,
2019-07-10,exit,1,48.7033805847168,,,392726.8628696453,392.7268628696453
2019-07-17,entry,1,48.73215103149414,913810.5106896838,44576.52834944591,,
2019-07-18,exit,1,49.28572845458984,,,461332.91588426067,461.3329158842607
2019-07-19,entry,1,48.55001449584961,925814.1716123738,44993.28473698073,,
2019-07-22,exit,1,49.65957260131836,,,982296.3268181018,982.2963268181019
2019-07-25,entry,1,49.61165237426758,924876.6165886081,45930.58777906185,,
2019-07-29,exit,1,50.24909973144531,,,543675.4977686101,543.6754977686102
2019-07-30,entry,1,50.03342819213867,927018.3161994471,46428.3326890514,,
2019-07-31,exit,1,51.0543212890625,,,900004.6953736038,900.0046953736039
2019-08-01,entry,-1,49.94954681396485,945646.7606924992,47281.909051735944,,
2019-08-05,exit,-1,46.333282470703125,,,3372474.034870555,3372.4740348705554
2019-08-05,entry,1,46.333282470703125,1091148.5519797662,50607.10117755477,,
2019-08-07,exit,1,47.69926071166992,,,1439928.6855904113,1439.9286855904113
2019-08-12,entry,1,48.22688674926758,1077084.3784560596,51996.42276196762,,
2019-08-13,exit,1,50.26922225952149,,,2147823.2473213696,2147.8232473213693
2019-08-13,entry,-1,50.26922225952149,1074975.0027553912,54092.24958652701,,
2019-08-14,exit,-1,48.7729606628418,,,1554405.6566766002,1554.4056566766003
2019-08-15,entry,1,48.53000259399414,1144384.2460766009,55592.56299361708,,
2019-08-16,exit,1,49.675052642822266,,,1254840.2664175252,1254.8402664175253
2019-08-22,entry,-1,51.108768463134766,1110083.8582574623,56791.81069704099,,
2019-08-23,exit,-1,48.74651336669922,,,2565566.2327531814,2565.5662327531813
2019-08-23,entry,1,48.74651336669922,1215292.7551624284,59300.58511909713,,
2019-08-26,exit,1,49.672645568847656,,,1066280.4710596437,1066.2804710596436
2019-08-27,entry,1,49.11214065551758,1226728.3941585647,60307.56500503767,,
2019-08-29,exit,1,50.27885055541992,,,1370988.9045160692,1370.9889045160692
2019-08-30,entry,-1,50.213897705078125,1225888.2682189983,61618.24634454871,,
2019-09-03,exit,-1,49.482608795166016,,,834921.8672417107,834.9218672417107
2019-09-03,entry,1,49.482608795166016,1259617.468300689,62391.54996544587,,
2019-09-05,exit,1,51.30602645874024,,,2234479.582630643,2234.479582630643
2019-09-06,entry,1,51.30121994018555,1257261.9995258474,64563.637998111066,,
2019-09-11,exit,1,53.78617858886719,,,3059745.005020414,3059.7450050204143
2019-09-12,entry,-1,53.665897369384766,1257619.1558155243,67558.81936513336,,
2019-09-13,exit,-1,52.621883392333984,,,1245480.7159324433,1245.4807159324434
2019-09-27,entry,1,52.63872146606445,1304515.0529483967,68736.74126170068,,
2019-09-30,exit,1,53.877586364746094,,,1547449.9043791513,1547.4499043791513
2019-10-03,entry,1,53.11983489990234,1320509.3559227583,70215.45442481812,,
2019-10-04,exit,1,54.608882904052734,,,1896156.5819283172,1896.1565819283173
2019-10-10,entry,1,55.34979248046875,1300264.2093403526,72041.39555232161,,
2019-10-11,exit,1,56.8220100402832,,,1842302.4472323537,1842.3024472323536
2019-10-17,entry,1,56.598289489746094,1302828.152797033,73811.65660400165,,
2019-10-18,exit,1,56.87012100219727,,,280411.9022913956,280.41190229139556
2019-10-25,entry,1,59.31658935546875,1246603.005943429,74018.25684968905,,
2019-10-28,exit,1,59.910762786865234,,,666754.1470377399,666.7541470377398
2019-10-30,entry,1,58.51794052124024,1273735.5601242112,74610.9927398771,,
2019-11-01,exit,1,61.53933334350586,,,3773919.097076631,3773.919097076631
2019-11-15,entry,1,64.12240600585938,1220041.4085557077,78310.30084421384,,
2019-11-18,exit,1,64.44572448730469,,,316229.9449712619,316.2299449712619
2019-12-05,entry,1,64.07897186279297,1224577.5796133748,78548.2204883409,,
2019-12-06,exit,1,65.31673431396484,,,1437266.47432452,1437.26647432452
2019-12-20,entry,1,67.42310333251953,1183971.4854082179,79906.93874217708,,
2019-12-26,exit,1,69.94928741455078,,,2911102.8882136997,2911.1028882136998
2020-01-03,entry,1,71.76373291015625,1151771.141287151,82738.1346916486,,
2020-01-09,exit,1,74.70735168457031,,,3307719.7587642125,3307.7197587642127
2020-01-10,entry,1,74.87623596191406,1146921.3442177703,85963.11631572116,,
2020-01-13,exit,1,76.47590637207031,,,1748818.9839223928,1748.8189839223928
2020-01-15,entry,1,75.11993408203125,1165314.470531248,87625.97218332783,,
2020-01-16,exit,1,76.06090545654297,,,1008989.2128630397,1008.9892128630398
2020-01-27,entry,1,74.54326629638672,1186677.1136224188,88547.33542400754,,
2020-01-29,exit,1,78.25656127929688,,,4318023.38425985,4318.02338425985
2020-01-29,entry,-1,78.25656127929688,1184361.1979138996,92776.81147284339,,
2020-01-31,exit,-1,74.67837524414062,,,4145180.6642950727,4145.180664295073
2020-02-03,entry,1,74.47328186035156,1298887.1135251902,96829.21532566562,,
2020-02-04,exit,1,76.93193054199219,,,3096774.703158366,3096.774703158366
2020-02-11,entry,1,77.2983169555664,1290187.6209026969,99829.16081349831,,
2020-02-12,exit,1,79.13397979736328,,,2268620.1429847092,2268.620142984709
2020-02-21,entry,-1,75.71178436279297,1345840.0789448116,101997.95179566952,,
2020-02-25,exit,-1,69.67273712158203,,,8025695.862018901,8025.695862018901
2020-02-25,entry,1,69.67273712158203,1576107.565066096,109921.64970589275,,
2020-02-26,exit,1,70.77799224853516,,,1632189.2388627217,1632.1892388627216
2020-02-26,entry,-1,70.77799224853516,1572981.5136153244,111443.91729504958,,
2020-02-27,exit,-1,66.1513671875,,,7166263.218059918,7166.263218059918
2020-02-28,entry,1,66.1126708984375,1790583.20062541,118498.73659581444,,
2020-03-02,exit,1,72.26780700683594,,,10902903.075401885,10902.903075401884
2020-03-02,entry,-1,72.26780700683594,1787156.178427678,129283.14093462052,,
2020-03-03,exit,-1,69.97261810302734,,,3972707.172306492,3972.707172306492
2020-03-03,entry,1,69.97261810302734,1900649.7399483824,133126.56496599238,,
2020-03-04,exit,1,73.21826171875,,,6035838.255787367,6035.8382557873665
2020-03-04,entry,-1,73.21826171875,1896934.5095035143,139029.27665681377,,
2020-03-09,exit,-1,64.37376403808594,,,16638542.622295298,16638.5426222953
2020-03-09,entry,1,64.37376403808594,2413611.562631713,155528.79000245227,,
2020-03-10,exit,1,69.01004028320312,,,11034796.691557137,11034.796691557138
2020-03-10,entry,-1,69.01004028320312,2408948.7437462886,166408.05790400694,,
2020-03-12,exit,-1,60.03491973876953,,,21454363.71063871,21454.363710638707
2020-03-12,entry,1,60.03491973876953,3123320.866573845,187696.01355674161,,
2020-03-13,exit,1,67.22760772705078,,,22277564.163010694,22277.564163010695
2020-03-13,entry,-1,67.22760772705078,3117411.178386479,209785.88170619556,,
2020-03-16,exit,-1,58.57897567749024,,,26751766.133227102,26751.7661332271
2020-03-16,entry,1,58.57897567749024,4030311.752045198,236327.86195771646,,
2020-03-17,exit,1,61.15470886230469,,,10144916.190794708,10144.91619079471
2020-03-17,entry,-1,61.15470886230469,4022424.73903581,246236.45028655345,,
2020-03-18,exit,-1,59.65763854980469,,,5775862.447239804,5775.862447239804
2020-03-18,entry,1,59.65763854980469,4215961.548616252,251766.0762835067,,
2020-03-19,exit,1,59.20052337646485,,,-2178694.304297027,-2178.694304297027
2020-03-19,entry,-1,59.20052337646485,4207501.3206056785,249335.61590292616,,
2020-03-20,exit,-1,55.44215393066406,,,15564258.126243826,15564.258126243825
2020-03-20,entry,1,55.44215393066406,4768679.950737388,264650.53841326706,,
2020-03-24,exit,1,59.70841979980469,,,20080070.626811262,20080.070626811263
2020-03-24,entry,-1,59.70841979980469,4759487.748896899,284465.95850166504,,
2020-03-25,exit,-1,59.37950134277344,,,1281301.8740831418,1281.3018740831417
2020-03-25,entry,1,59.37950134277344,4802622.54101155,285462.7944172466,,
2020-03-26,exit,1,62.50423049926758,,,14721717.34991194,14721.717349911938
2020-03-26,entry,-1,62.50423049926758,4793261.952521425,299899.04897274124,,
2020-03-27,exit,-1,59.91641616821289,,,12104472.823310347,12104.472823310347
2020-03-27,entry,1,59.91641616821289,5197105.218211179,311703.6227470789,,
2020-03-30,exit,1,61.62631607055664,,,8575137.785965156,8575.137785965155
2020-03-31,entry,-1,61.50054931640625,5197467.232509999,319967.05691029696,,
2020-04-01,exit,-1,58.26457214355469,,,16499238.231192954,16499.238231192954
2020-04-01,entry,1,58.26457214355469,5763539.821919775,336146.32808457967,,
2020-04-02,exit,1,59.23680114746094,,,5267670.398282573,5267.670398282573
2020-04-02,entry,-1,59.23680114746094,5752113.005805477,341077.8521547777,,
2020-04-03,exit,-1,58.385498046875,,,4556054.862460276,4556.054862460276
2020-04-03,entry,1,58.385498046875,5908103.002889102,345292.8291650831,,
2020-04-06,exit,1,63.47890472412109,,,29747423.74843709,29747.423748437093
2020-04-06,entry,-1,63.47890472412109,5896766.284028753,374694.96008435515,,
2020-04-07,exit,-1,62.74365615844727,,,3961268.6873215754,3961.2686873215753
2020-04-07,entry,1,62.74365615844727,6022971.490909891,378281.5338115923,,
2020-04-14,exit,1,69.42361450195312,,,39855295.411123626,39855.295411123625
2020-04-14,entry,-1,69.42361450195312,6011510.523259694,417758.5476889044,,
2020-04-15,exit,-1,68.78997039794922,,,3391817.410079727,3391.8174100797264
2020-04-15,entry,1,68.78997039794922,6110074.935535579,420732.6065512952,,
2020-04-16,exit,1,69.3365478515625,,,2919317.3257066263,2919.3173257066264
2020-04-17,entry,-1,68.39575958251953,6181786.161305248,423231.19127045054,,
2020-04-21,exit,-1,64.90583801269531,,,21151140.90430086,21151.14090430086
2020-04-21,entry,1,64.90583801269531,6833208.775391633,443959.1009834809,,
2020-04-22,exit,1,66.77533721923828,,,12331163.24185461,12331.16324185461
2020-04-22,entry,-1,66.77533721923828,6819740.308073317,455846.30512435205,,
2020-04-23,exit,-1,66.51654815673828,,,1309483.742000527,1309.483742000527
2020-04-23,entry,1,66.51654815673828,6859093.793375814,456699.94256122824,,
2020-04-24,exit,1,68.43685913085938,,,12715349.841326792,12715.349841326792
2020-04-27,entry,-1,68.4852294921875,6840739.782013537,468958.5924599938,,
2020-04-28,exit,-1,67.3751220703125,,,7125466.369261264,7125.466369261264
2020-04-28,entry,1,67.3751220703125,7052150.267582506,475615.1002367951,,
2020-04-30,exit,1,71.05610656738281,,,25483716.320844904,25483.716320844902
2020-05-01,entry,1,69.91217803955078,7153583.142167535,500623.2014574032,,
2020-05-11,exit,1,76.39203643798828,,,45854083.22443928,45854.08322443928
2020-05-15,entry,1,74.6217269897461,7309274.481061705,545976.6614803851,,
2020-05-18,exit,1,76.37992095947266,,,12305691.630860034,12305.691630860036
2020-05-19,entry,1,75.93856048583984,7337229.419528057,557736.3764497647,,
2020-05-20,exit,1,77.41542053222656,,,10278882.340800889,10278.88234080089
2020-05-26,entry,1,76.80915832519531,7380500.935729531,567457.5224141158,,
2020-05-27,exit,1,77.14381408691406,,,1903037.0976208118,1903.037097620812
2020-05-29,entry,1,77.10256958007812,7369719.478637868,568793.1019893226,,
2020-06-03,exit,1,78.84379577636719,,,12264124.306618694,12264.124306618694
2020-06-04,entry,1,78.16474151611328,7419047.687136698,580488.433193952,,
2020-06-10,exit,1,85.56604766845703,,,54330735.34657575,54330.73534657575
2020-06-10,entry,-1,85.56604766845703,7404858.103090785,634238.6801073338,,
2020-06-11,exit,-1,81.4580078125,,,29785847.7737761,29785.847773776102
2020-06-12,entry,1,82.16126251220703,8066172.289080118,663390.2892010025,,
2020-06-16,exit,1,85.38174438476562,,,25314234.739005174,25314.234739005176
2020-06-19,entry,1,84.80944061279297,8104676.643905054,688041.1336508067,,
2020-06-23,exit,1,88.88597869873047,,,32351669.92056991,32351.66992056991
2020-06-23,entry,-1,88.88597869873047,8088846.724770969,719704.7624377258,,
2020-06-24,exit,-1,87.31696319580078,,,11972540.85431239,11972.54085431239
2020-06-24,entry,1,87.31696319580078,8362941.336995429,730957.5985296005,,
2020-06-25,exit,1,88.47615051269531,,,8963988.888847023,8963.988888847023
2020-06-25,entry,-1,88.47615051269531,8346333.276379816,739190.629819918,,
2020-06-26,exit,-1,85.75765228271484,,,21951040.79947552,21951.040799475522
2020-06-26,entry,1,85.75765228271484,8858009.253859859,760402.4799895736,,
2020-06-29,exit,1,87.73409271240234,,,16747685.538365046,16747.685538365044
2020-06-30,entry,1,88.46642303466797,8767319.245867508,776389.7630479491,,
2020-07-06,exit,1,90.66114807128906,,,18466241.679670483,18466.241679670482
2020-07-07,entry,1,90.37981414794922,8777242.383470947,794079.6149645717,,
2020-07-08,exit,1,92.4847640991211,,,17682370.391161274,17682.370391161276
2020-07-09,entry,1,92.88248443603516,8722386.602319553,810967.9057407683,,
2020-07-14,exit,1,94.14838409423828,,,10231509.28075681,10231.50928075681
2020-07-16,entry,1,93.62940216064452,8753319.360754818,820388.4471157844,,
2020-07-20,exit,1,95.40940856933594,,,14761396.500797594,14761.396500797593
2020-07-21,entry,1,94.09260559082033,8858242.584320702,834329.4551694663,,
2020-07-22,exit,1,94.35691833496094,,,1507851.2800107235,1507.8512800107235
2020-07-22,entry,-1,94.35691833496094,8840559.746303616,835002.9769943075,,
2020-07-23,exit,-1,90.06211853027344,,,37134266.29773563,37134.26629773563
2020-07-23,entry,1,90.06211853027344,9664784.176514208,871302.240315049,,
2020-07-27,exit,1,91.96824645996094,,,17551884.1151808,17551.8841151808
2020-07-28,entry,1,90.45742797851562,9806766.112987615,887982.8221899148,,
2020-08-06,exit,1,110.48846435546876,,,195552593.91015854,195552.59391015855
2020-08-07,entry,1,107.9764404296875,10016673.836816309,1082647.4332778833,,
2020-08-10,exit,1,109.54584503173828,,,14638649.230896566,14638.649230896568
2020-08-10,entry,-1,109.54584503173828,9996793.86582983,1096203.435075502,,
2020-08-11,exit,-1,106.28797912597656,,,31473106.670774467,31473.10667077447
2020-08-11,entry,1,106.28797912597656,10588721.012739917,1126580.338311201,,
2020-08-13,exit,1,111.76393127441406,,,56857875.82094556,56857.87582094556
2020-08-13,entry,-1,111.76393127441406,10568072.442441324,1182311.6337938353,,
2020-08-14,exit,-1,111.664306640625,,,-128288.97522554127,-128.2889752255413
2020-08-17,entry,1,111.37276458740234,10593434.00985382,1181001.033184816,,
2020-08-24,exit,1,122.30526733398438,,,114632926.37631075,114632.92637631076
2020-08-25,entry,1,121.30188751220705,10660662.682922214,1294452.958527942,,
2020-08-26,exit,1,122.95149230957033,,,16292721.799250782,16292.721799250781
2020-08-28,entry,1,121.28490447998048,10785693.25465578,1309451.2273686647,,
2020-09-01,exit,1,130.3928680419922,,,96927559.37829897,96927.55937829896
2020-09-01,entry,-1,130.3928680419922,10764885.282928469,1405069.335519595,,
2020-09-03,exit,-1,117.46826171875,,,137728240.13053,137728.24013053
2020-09-04,entry,-1,117.54600524902344,13099986.771529049,1541392.5063146057,,
2020-09-08,exit,-1,109.6357421875,,,102084490.35146362,102084.49035146361
2020-09-08,entry,1,109.6357421875,14961304.003856245,1641935.6041597547,,
2020-09-09,exit,1,114.00873565673828,,,63785391.03159632,63785.391031596315
2020-09-09,entry,-1,114.00873565673828,14931969.648827417,1704079.0595871913,,
2020-09-11,exit,-1,108.8388900756836,,,75493602.32490553,75493.60232490553
2020-09-11,entry,1,108.8388900756836,16318530.196647651,1777868.5828525098,,
2020-09-14,exit,1,112.1040496826172,,,51506514.9283506,51506.5149283506
2020-09-15,entry,-1,112.27897644042967,16261010.65267088,1827597.2291980078,,
2020-09-16,exit,-1,108.96521759033205,,,52059298.32985112,52059.29832985112
2020-09-17,entry,-1,107.2257308959961,17495344.500733193,1877828.930298661,,
2020-09-18,exit,-1,103.8245086669922,,,57629603.51860637,57629.60351860637
2020-09-18,entry,1,103.8245086669922,18604924.299499135,1933580.704886969,,
2020-09-22,exit,1,108.65422058105467,,,87924777.42533928,87924.77742533927
2020-09-22,entry,-1,108.65422058105467,18568559.223161932,2019571.9016074212,,
2020-09-23,exit,-1,104.09661865234376,,,82610548.99915974,82610.54899915974
2020-09-23,entry,1,104.09661865234376,20154955.49219773,2100162.8787049735,,
2020-09-28,exit,1,111.71533966064452,,,151456920.1139472,151456.9201139472
2020-09-29,entry,1,110.8698959350586,20269434.704084154,2249519.6359402156,,
2020-10-01,exit,1,113.4936981201172,,,50935716.9501745,50935.7169501745
2020-10-01,entry,-1,113.4936981201172,20229384.234103452,2298205.83325445,,
2020-10-02,exit,-1,109.83011627197266,,,71816097.25178166,71816.09725178166
2020-10-02,entry,1,109.83011627197266,21536497.285416376,2367723.724672977,,
2020-10-05,exit,1,113.2118682861328,,,70465737.07196295,70465.73707196295
2020-10-05,entry,-1,113.2118682861328,21494088.500792895,2435821.738020267,,
2020-10-06,exit,-1,109.9661636352539,,,67330077.09714375,67330.07709714375
2020-10-06,entry,1,109.9661636352539,22718036.119476948,2500715.9933793903,,
2020-10-07,exit,1,111.83196258544922,,,39889072.66483327,39889.07266483327
2020-10-08,entry,1,111.7250518798828,22694697.41152429,2538104.350050844,,
2020-10-12,exit,1,120.88890838623048,,,205435384.288488,205435.384288488
2020-10-12,entry,-1,120.88890838623048,22651049.33870993,2741001.629989281,,
2020-10-13,exit,-1,117.68205261230467,,,69900387.72896105,69900.38772896105
2020-10-14,entry,-1,117.7695083618164,23820706.175094504,2808161.0160882524,,
2020-10-19,exit,-1,112.7065658569336,,,117797512.93513827,117797.51293513828
2020-10-19,entry,1,112.7065658569336,25910000.85430822,2923150.3680073023,,
2020-10-20,exit,1,114.193359375,,,35602594.105641216,35602.59410564121
2020-10-27,entry,-1,113.3090591430664,26060352.140112914,2955829.8117449367,,
2020-10-28,exit,-1,108.06145477294922,,,133801543.79531614,133801.54379531613
2020-10-28,entry,1,108.06145477294922,28535511.174468167,3086675.5257285074,,
2020-10-29,exit,1,112.065185546875,,,111164915.38871843,111164.91538871842
2020-10-29,entry,-1,112.065185546875,28479487.150725592,3194753.7655914975,,
2020-10-30,exit,-1,105.78750610351562,,,175593532.0317016,175593.53203170162
2020-11-02,entry,1,105.70005798339844,31823874.607921936,3367152.5438576075,,
2020-11-05,exit,1,115.67044830322266,,,313932665.9388109,313932.6659388109
2020-11-06,entry,-1,115.53907012939452,31799116.394832302,3677718.0572525607,,
2020-11-09,exit,-1,113.23197174072266,,,69689649.85651125,69689.64985651126
2020-11-10,entry,1,112.89127349853516,33129099.73605087,3743729.9890518193,,
2020-11-11,exit,1,116.31781768798828,,,109778337.9433154,109778.3379433154
2020-11-23,entry,1,110.8275375366211,34701798.10805829,3849764.597006083,,
2020-11-24,exit,1,112.11248016357422,,,40743904.78855632,40743.90478855633
2020-11-27,entry,1,113.49479675292967,34211013.98078153,3886658.737197633,,
2020-12-01,exit,1,119.46206665039062,,,200263581.81067297,200263.58181067297
2020-12-07,entry,1,120.4646987915039,33860148.78657976,4083035.660271108,,
2020-12-08,exit,1,121.07799530029295,,,16687358.413276259,16687.35841327626
2020-12-14,entry,1,118.5470199584961,34514105.41128372,4095639.9830241133,,
2020-12-15,exit,1,124.4850845336914,,,200855442.3442596,200855.4423442596
2020-12-21,entry,1,124.8258056640625,34352731.49480272,4292399.785385349,,
2020-12-22,exit,1,128.37887573242188,,,117769554.65496999,117769.55465497
2020-12-24,entry,1,128.4665069580078,34261623.26304551,4405876.940254933,,
2020-12-28,exit,1,133.06117248535156,,,153019228.25423923,153019.22825423925
2020-12-28,entry,-1,133.06117248535156,34194316.165207714,4554490.291568917,,
2020-12-30,exit,-1,130.1700439453125,,,94310227.57107374,94310.22757107374
2021-01-04,entry,1,125.97447204589844,36829698.17193715,4644246.028848422,,
2021-01-05,exit,1,127.53199768066406,,,52723597.24065322,52723.59724065322
2021-01-05,entry,-1,127.53199768066406,36756524.95005877,4692325.380060227,,
2021-01-06,exit,-1,123.2390594482422,,,153105858.19439515,153105.85819439517
2021-01-06,entry,1,123.2390594482422,39239979.561777346,4840738.912874562,,
2021-01-07,exit,1,127.44438934326172,,,160181160.9571354,160181.1609571354
2021-01-08,entry,-1,128.54440307617188,38827697.948282704,4996079.334918822,,
2021-01-11,exit,-1,125.55587005615234,,,111046774.15420356,111046.77415420357
2021-01-12,entry,1,125.38066864013672,40652422.37890501,5102130.029738107,,
2021-01-13,exit,1,127.41517639160156,,,77610640.54599676,77610.64054599675
2021-01-19,entry,1,124.43641662597656,41543014.83344841,5174638.540254365,,
2021-01-22,exit,1,135.37802124023438,,,449377778.8901258,449377.7788901258
2021-01-26,entry,-1,139.35940551757812,40278751.31984262,5618841.680604237,,
2021-01-29,exit,-1,128.45677185058594,,,433531247.36519855,433531.24736519856
2021-02-16,entry,-1,129.8478546142578,46521425.788264416,6046754.086288831,,
2021-02-22,exit,-1,122.83829498291016,,,320054000.86595154,320054.00086595153
2021-02-24,entry,-1,122.20460510253906,51998045.13425328,6360761.333068494,,
2021-02-25,exit,-1,117.9539794921875,,,214669821.764138,214669.82176413803
2021-02-25,entry,1,117.9539794921875,55636116.317217775,6569070.393499563,,
2021-03-01,exit,1,124.5833740234375,,,362271263.93024635,362271.26393024635
2021-03-01,entry,-1,124.5833740234375,55527857.297779076,6924772.587036311,,
2021-03-04,exit,-1,117.11557006835938,,,407753304.5309191,407753.30453091906
2021-03-04,entry,1,117.11557006835938,62487639.46236693,7325601.1189801935,,
2021-03-05,exit,1,118.37317657470705,,,71266586.43631889,71266.58643631889
2021-03-05,entry,-1,118.37317657470705,62363389.881104104,7389542.104297533,,
2021-03-08,exit,-1,113.44017791748048,,,300256365.98138994,300256.36598138994
2021-03-08,entry,1,113.44017791748048,67654394.23789741,7682408.928174624,,
2021-03-09,exit,1,118.05147552490234,,,304299819.7615452,304299.81976154516
2021-03-09,entry,-1,118.05147552490234,67521793.16037041,7979026.339007995,,
2021-03-10,exit,-1,116.9693374633789,,,65096855.04848074,65096.85504848074
2021-03-12,entry,1,117.99298095703124,68038860.94269705,8036144.167717467,,
2021-03-16,exit,1,122.41905975341795,,,293117251.72522616,293117.2517252262
2021-03-17,entry,-1,121.62938690185548,68346180.65375519,8321225.275274976,,
2021-03-18,exit,-1,117.50553131103516,,,273536875.15020466,273536.87515020464
2021-03-19,entry,1,116.97908782958984,73328101.99991137,8586440.925149905,,
2021-03-22,exit,1,120.29375457763672,,,234480366.912271,234480.36691227098
2021-04-06,entry,1,123.0429916381836,71548345.81861642,8812334.851137025,,
2021-04-09,exit,1,129.66262817382812,,,464820521.529557,464820.521529557
2021-04-14,entry,1,128.7169647216797,71933600.32065868,9268343.037815446,,
2021-04-15,exit,1,131.12498474121094,,,163958474.95432803,163958.47495432803
2021-04-28,entry,1,130.22808837890625,72285558.77417764,9423033.169731958,,
2021-04-29,exit,1,130.13059997558594,,,-16460613.844573412,-16460.613844573414
2021-04-29,entry,-1,130.13059997558594,72141005.84302378,9397149.522717653,,
2021-04-30,exit,-1,128.1612548828125,,,132682783.47150382,132682.78347150382
2021-05-03,entry,-1,129.2141876220703,73605808.28266005,9520435.156666439,,
2021-05-04,exit,-1,124.641845703125,,,327040007.9671489,327040.0079671489
2021-05-07,entry,-1,127.15826416015624,77290428.89708608,9837954.729476923,,
2021-05-10,exit,-1,123.87700653076172,,,243781692.7229907,243781.6927229907
2021-05-11,entry,-1,122.95906066894533,81830704.5797414,10071898.467470435,,
