# Author: Diyar Erol
date,capital,position_size,position_value,total_equity,position,close
2020-07-24,870430938.0747339,9664784.176514208,-2155980.106636882,868274957.968097,1,89.83904266357422
2020-07-27,887982822.1899147,0.0,0.0,887982822.1899147,0,91.96824645996094
2020-07-28,887094839.3677248,9806766.112987615,0.0,887094839.3677248,1,90.45742797851562
2020-07-29,887094839.3677248,9806766.112987615,17003971.156572223,904098810.524297,1,92.19132995605467
2020-07-30,887094839.3677248,9806766.112987615,27944031.079934478,915038870.4476593,1,93.30689239501952
2020-07-31,887094839.3677248,9806766.112987615,123737847.07934976,1010832686.4470745,1,103.07502746582033
2020-08-03,887094839.3677248,9806766.112987615,149208563.74127686,1036303403.1090016,1,105.67228698730467
2020-08-04,887094839.3677248,9806766.112987615,156129160.3992437,1043223999.7669685,1,106.37798309326172
2020-08-05,887094839.3677248,9806766.112987615,159910547.41821337,1047005386.7859381,1,106.7635726928711
2020-08-06,1082647433.2778833,0.0,0.0,1082647433.2778833,0,110.48846435546876
2020-08-07,1081564785.8446054,10016673.836816309,0.0,1081564785.8446054,1,107.9764404296875
2020-08-10,1095107231.6404264,9996793.86582983,0.0,1095107231.6404264,-1,109.54584503173828
2020-08-11,1125453757.9728897,10588721.012739917,0.0,1125453757.9728897,1,106.28797912597656
2020-08-12,1125453757.9728897,10588721.012739917,37403700.47682667,1162857458.4497163,1,109.82038879394533
2020-08-13,1181129322.1600413,10568072.442441324,0.0,1181129322.1600413,-1,111.76393127441406
2020-08-14,1181001033.184816,0.0,0.0,1181001033.184816,0,111.664306640625
2020-08-17,1179820032.151631,10593434.00985382,0.0,1179820032.151631,1,111.37276458740234
2020-08-18,1179820032.151631,10593434.00985382,9831529.847172976,1189651561.998804,1,112.30084228515624
2020-08-19,1179820032.151631,10593434.00985382,11324060.256871223,1191144092.4085023,1,112.44173431396484
2020-08-20,1179820032.151631,10593434.00985382,37755272.95760465,1217575305.1092358,1,114.9367904663086
2020-08-21,1179820032.151631,10593434.00985382,100499499.1714704,1280319531.3231015,1,120.85972595214844
2020-08-24,1294452958.527942,0.0,0.0,1294452958.527942,0,122.30526733398438
2020-08-25,1293158505.569414,10660662.682922214,0.0,1293158505.569414,1,121.30188751220705
2020-08-26,1309451227.3686647,0.0,0.0,1309451227.3686647,0,122.95149230957033
2020-08-27,1309451227.3686647,0.0,0.0,1309451227.3686647,0,121.48169708251952
2020-08-28,1308141776.1412961,10785693.25465578,0.0,1308141776.1412961,1,121.28490447998048
2020-08-31,1308141776.1412961,10785693.25465578,44361956.60673475,1352503732.748031,1,125.39794158935548
2020-09-01,1403664266.1840756,10764885.282928469,0.0,1403664266.1840756,-1,130.3928680419922
2020-09-02,1403664266.1840756,10764885.282928469,29081829.71213627,1432746095.8962119,-1,127.69132232666016
2020-09-03,1541392506.3146057,0.0,0.0,1541392506.3146057,0,117.46826171875
2020-09-04,1539851113.8082912,13099986.771529049,0.0,1539851113.8082912,-1,117.54600524902344
2020-09-08,1640293668.555595,14961304.003856245,0.0,1640293668.555595,1,109.6357421875
2020-09-09,1702374980.527604,14931969.648827417,0.0,1702374980.527604,-1,114.00873565673828
2020-09-10,1702374980.527604,14931969.648827417,55575425.79303479,1757950406.320639,-1,110.28682708740234
2020-09-11,1776090714.2696571,16318530.196647651,0.0,1776090714.2696571,1,108.8388900756836
2020-09-14,1827597229.1980078,0.0,0.0,1827597229.1980078,0,112.1040496826172
2020-09-15,1825769631.9688098,16261010.65267088,0.0,1825769631.9688098,-1,112.27897644042967
2020-09-16,1877828930.298661,0.0,0.0,1877828930.298661,0,108.96521759033205
2020-09-17,1875951101.3683624,17495344.500733193,0.0,1875951101.3683624,-1,107.2257308959961
2020-09-18,1931647124.182082,18604924.299499135,-2.384185791015625e-07,1931647124.1820817,1,103.8245086669922
2020-09-21,1931647124.182082,18604924.299499135,58578712.45812702,1990225836.640209,1,106.97306823730467
2020-09-22,2017552329.7058136,18568559.223161932,-2.384185791015625e-07,2017552329.7058134,-1,108.65422058105467
2020-09-23,2098062715.8262684,20154955.49219773,2.384185791015625e-07,2098062715.8262687,1,104.09661865234376
2020-09-24,2098062715.8262684,20154955.49219773,21544729.721159697,2119607445.5474281,1,105.1655731201172
2020-09-25,2098062715.8262684,20154955.49219773,101064019.03265023,2199126734.8589187,1,109.11096954345705
2020-09-28,2249519635.9402156,0.0,0.0,2249519635.9402156,0,111.71533966064452
2020-09-29,2247270116.3042755,20269434.704084154,0.0,2247270116.3042755,1,110.8698959350586
2020-09-30,2247270116.3042755,20269434.704084154,33879146.46557665,2281149262.769852,1,112.54133605957033
2020-10-01,2295907627.4211955,20229384.234103452,0.0,2295907627.4211955,-1,113.4936981201172
2020-10-02,2365356000.948304,21536497.285416376,0.0,2365356000.948304,1,109.83011627197266
2020-10-05,2433385916.2822466,21494088.500792895,0.0,2433385916.2822466,-1,113.2118682861328
2020-10-06,2498215277.3860106,22718036.119476948,0.0,2498215277.3860106,1,109.9661636352539
2020-10-07,2538104350.0508437,0.0,0.0,2538104350.0508437,0,111.83196258544922
2020-10-08,2535566245.700793,22694697.41152429,0.0,2535566245.700793,1,111.7250518798828
2020-10-09,2535566245.700793,22694697.41152429,44108454.79428291,2579674700.4950757,1,113.66860961914062
2020-10-12,2738260628.3592916,22651049.33870993,0.0,2738260628.3592916,-1,120.88890838623048
2020-10-13,2808161016.0882525,0.0,0.0,2808161016.0882525,0,117.68205261230467
2020-10-14,2805352855.072164,23820706.175094504,0.0,2805352855.072164,-1,117.7695083618164
2020-10-15,2805352855.072164,23820706.175094504,11111434.749948978,2816464289.822113,-1,117.30304718017578
2020-10-16,2805352855.072164,23820706.175094504,50232626.55798721,2855585481.6301513,-1,115.66072845458984
2020-10-19,2920227217.639295,25910000.85430822,0.0,2920227217.639295,1,112.7065658569336
2020-10-20,2955829811.7449365,0.0,0.0,2955829811.7449365,0,114.193359375
2020-10-21,2955829811.7449365,0.0,0.0,2955829811.7449365,0,113.57142639160156
2020-10-22,2955829811.7449365,0.0,0.0,2955829811.7449365,0,112.4830322265625
2020-10-23,2955829811.7449365,0.0,0.0,2955829811.7449365,0,111.79308319091795
2020-10-26,2955829811.7449365,0.0,0.0,2955829811.7449365,0,111.80280303955078
2020-10-27,2952873981.9331913,26060352.140112914,0.0,2952873981.9331913,-1,113.3090591430664
2020-10-28,3083588850.202779,28535511.174468167,0.0,3083588850.202779,1,108.06145477294922
2020-10-29,3191559011.825906,28479487.150725592,0.0,3191559011.825906,-1,112.065185546875
2020-10-30,3367152543.8576074,0.0,0.0,3367152543.8576074,0,105.78750610351562
2020-11-02,3363785391.31375,31823874.607921936,0.0,3363785391.31375,1,105.70005798339844
2020-11-03,3363785391.31375,31823874.607921936,51646298.70109224,3415431690.014842,1,107.32293701171876
2020-11-04,3363785391.31375,31823874.607921936,191120732.17770147,3554906123.4914513,1,111.70563507080078
2020-11-05,3677718057.2525606,0.0,0.0,3677718057.2525606,0,115.67044830322266
2020-11-06,3674040339.195308,31799116.394832302,0.0,3674040339.195308,-1,115.53907012939452
2020-11-09,3743729989.0518193,0.0,0.0,3743729989.0518193,0,113.23197174072266
2020-11-10,3739986259.0627675,33129099.73605087,0.0,3739986259.0627675,1,112.89127349853516
2020-11-11,3849764597.006083,0.0,0.0,3849764597.006083,0,116.31781768798828
2020-11-12,3849764597.006083,0.0,0.0,3849764597.006083,0,116.04524230957033
2020-11-13,3849764597.006083,0.0,0.0,3849764597.006083,0,116.09392547607422
2020-11-16,3849764597.006083,0.0,0.0,3849764597.006083,0,117.10631561279295
2020-11-17,3849764597.006083,0.0,0.0,3849764597.006083,0,116.22047424316406
2020-11-18,3849764597.006083,0.0,0.0,3849764597.006083,0,114.89656829833984
2020-11-19,3849764597.006083,0.0,0.0,3849764597.006083,0,115.49039459228516
2020-11-20,3849764597.006083,0.0,0.0,3849764597.006083,0,114.22486877441406
2020-11-23,3845914832.4090767,34701798.10805829,0.0,3845914832.4090767,1,110.8275375366211
2020-11-24,3886658737.197633,0.0,0.0,3886658737.197633,0,112.11248016357422
2020-11-25,3886658737.197633,0.0,0.0,3886658737.197633,0,112.9496612548828
2020-11-27,3882772078.4604354,34211013.98078153,0.0,3882772078.4604354,1,113.49479675292967
2020-11-30,3882772078.4604354,34211013.98078153,81924823.26695156,3964696901.727387,1,115.88948822021484
2020-12-01,4083035660.271108,0.0,0.0,4083035660.271108,0,119.46206665039062
2020-12-02,4083035660.271108,0.0,0.0,4083035660.271108,0,119.81253051757812
2020-12-03,4083035660.271108,0.0,0.0,4083035660.271108,0,119.6762237548828
2020-12-04,4083035660.271108,0.0,0.0,4083035660.271108,0,119.00454711914062
2020-12-07,4078952624.610837,33860148.78657976,0.0,4078952624.610837,1,120.4646987915039
2020-12-08,4095639983.024113,0.0,0.0,4095639983.024113,0,121.07799530029295
2020-12-09,4095639983.024113,0.0,0.0,4095639983.024113,0,118.5470199584961
2020-12-10,4095639983.024113,0.0,0.0,4095639983.024113,0,119.96826934814452
2020-12-11,4095639983.024113,0.0,0.0,4095639983.024113,0,119.16030883789062
2020-12-14,4091544343.041089,34514105.41128372,-4.76837158203125e-07,4091544343.0410886,1,118.5470199584961
2020-12-15,4292399785.385349,0.0,0.0,4292399785.385349,0,124.4850845336914
2020-12-16,4292399785.385349,0.0,0.0,4292399785.385349,0,124.41693115234376
2020-12-17,4292399785.385349,0.0,0.0,4292399785.385349,0,125.28330993652344
2020-12-18,4292399785.385349,0.0,0.0,4292399785.385349,0,123.2974624633789
2020-12-21,4288107385.5999637,34352731.49480272,0.0,4288107385.5999637,1,124.8258056640625
2020-12-22,4405876940.254933,0.0,0.0,4405876940.254933,0,128.37887573242188
2020-12-23,4405876940.254933,0.0,0.0,4405876940.254933,0,127.48331451416016
2020-12-24,4401471063.314678,34261623.26304551,0.0,4401471063.314678,1,128.4665069580078
2020-12-28,4549935801.2773485,34194316.165207714,0.0,4549935801.2773485,-1,133.06117248535156
2020-12-29,4549935801.2773485,34194316.165207714,60579914.43904972,4610515715.716398,-1,131.28953552246094
2020-12-30,4644246028.848422,0.0,0.0,4644246028.848422,0,130.1700439453125
2020-12-31,4644246028.848422,0.0,0.0,4644246028.848422,0,129.1674041748047
2021-01-04,4639601782.819573,36829698.17193715,0.0,4639601782.819573,1,125.97447204589844
2021-01-05,4687633054.680166,36756524.95005877,0.0,4687633054.680166,-1,127.53199768066406
2021-01-06,4835898173.961687,39239979.561777346,0.0,4835898173.961687,1,123.2390594482422
2021-01-07,4996079334.918822,0.0,0.0,4996079334.918822,0,127.44438934326172
2021-01-08,4991083255.583903,38827697.948282704,0.0,4991083255.583903,-1,128.54440307617188
2021-01-11,5102130029.738107,0.0,0.0,5102130029.738107,0,125.55587005615234
2021-01-12,5097027899.708368,40652422.37890501,0.0,5097027899.708368,1,125.38066864013672
2021-01-13,5174638540.254365,0.0,0.0,5174638540.254365,0,127.41517639160156
2021-01-14,5174638540.254365,0.0,0.0,5174638540.254365,0,125.4877471923828
2021-01-15,5174638540.254365,0.0,0.0,5174638540.254365,0,123.76473999023438
2021-01-19,5169463901.71411,41543014.83344841,0.0,5169463901.71411,1,124.43641662597656
2021-01-20,5169463901.71411,41543014.83344841,169848656.71590424,5339312558.430015,1,128.52491760253906
2021-01-21,5169463901.71411,41543014.83344841,365579925.10576725,5535043826.819878,1,133.2364501953125
2021-01-22,5618841680.604237,0.0,0.0,5618841680.604237,0,135.37802124023438
2021-01-25,5618841680.604237,0.0,0.0,5618841680.604237,0,139.12579345703125
2021-01-26,5613222838.923633,40278751.31984262,0.0,5613222838.923633,-1,139.35940551757812
2021-01-27,5613222838.923633,40278751.31984262,43130518.381061554,5656353357.304694,-1,138.28860473632812
2021-01-28,5613222838.923633,40278751.31984262,237998399.40785503,5851221238.331488,-1,133.45062255859375
2021-01-29,6046754086.288831,0.0,0.0,6046754086.288831,0,128.45677185058594
2021-02-01,6046754086.288831,0.0,0.0,6046754086.288831,0,130.57888793945312
2021-02-02,6046754086.288831,0.0,0.0,6046754086.288831,0,131.4062957763672
2021-02-03,6046754086.288831,0.0,0.0,6046754086.288831,0,130.38418579101562
2021-02-04,6046754086.288831,0.0,0.0,6046754086.288831,0,133.74261474609375
2021-02-05,6046754086.288831,0.0,0.0,6046754086.288831,0,133.32827758789062
2021-02-08,6046754086.288831,0.0,0.0,6046754086.288831,0,133.47450256347656
2021-02-09,6046754086.288831,0.0,0.0,6046754086.288831,0,132.59710693359375
2021-02-10,6046754086.288831,0.0,0.0,6046754086.288831,0,131.99264526367188
2021-02-11,6046754086.288831,0.0,0.0,6046754086.288831,0,131.7391815185547
2021-02-12,6046754086.288831,0.0,0.0,6046754086.288831,0,131.97317504882812
2021-02-16,6040707332.202542,46521425.788264416,0.0,6040707332.202542,-1,129.8478546142578
2021-02-17,6040707332.202542,46521425.788264416,106582023.23881435,6147289355.441357,-1,127.55682373046876
2021-02-18,6040707332.202542,46521425.788264416,157832540.49743748,6198539872.69998,-1,126.45516967773438
2021-02-19,6040707332.202542,46521425.788264416,150575990.278924,6191283322.481466,-1,126.61115264892578
2021-02-22,6360761333.068494,0.0,0.0,6360761333.068494,0,122.83829498291016
2021-02-23,6360761333.068494,0.0,0.0,6360761333.068494,0,122.7018051147461
2021-02-24,6354400571.735425,51998045.13425328,0.0,6354400571.735425,-1,122.20460510253906
2021-02-25,6562501323.106064,55636116.317217775,0.0,6562501323.106064,1,117.9539794921875
2021-02-26,6562501323.106064,55636116.317217775,14645484.32382965,6577146807.4298935,1,118.21721649169922
2021-03-01,6917847814.449274,55527857.297779076,0.0,6917847814.449274,-1,124.5833740234375
2021-03-02,6917847814.449274,55527857.297779076,144539683.59810543,7062387498.0473795,-1,121.98036193847656
2021-03-03,6917847814.449274,55527857.297779076,310192933.41940594,7228040747.86868,-1,118.9971160888672
2021-03-04,7318275517.861213,62487639.46236693,0.0,7318275517.861213,1,117.11557006835938
2021-03-05,7382152562.193234,62363389.881104104,0.0,7382152562.193234,-1,118.37317657470705
2021-03-08,7674726519.246449,67654394.23789741,-9.5367431640625e-07,7674726519.2464485,1,113.44017791748048
2021-03-09,7971047312.668986,67521793.16037041,0.0,7971047312.668986,-1,118.05147552490234
2021-03-10,8036144167.717467,0.0,0.0,8036144167.717467,0,116.9693374633789
2021-03-11,8036144167.717467,0.0,0.0,8036144167.717467,0,118.899658203125
2021-03-12,8028108023.549749,68038860.94269705,0.0,8028108023.549749,1,117.99298095703124
2021-03-15,8028108023.549749,68038860.94269705,196342611.41178703,8224450634.961536,1,120.87872314453124
2021-03-16,8321225275.274976,0.0,0.0,8321225275.274976,0,122.41905975341795
2021-03-17,8312904049.999701,68346180.65375519,9.5367431640625e-07,8312904049.9997015,-1,121.62938690185548
2021-03-18,8586440925.149905,0.0,0.0,8586440925.149905,0,117.50553131103516
2021-03-19,8577854484.224755,73328101.99991137,-9.5367431640625e-07,8577854484.224754,1,116.97908782958984
2021-03-22,8812334851.137026,0.0,0.0,8812334851.137026,0,120.29375457763672
2021-03-23,8812334851.137026,0.0,0.0,8812334851.137026,0,119.4651107788086
2021-03-24,8812334851.137026,0.0,0.0,8812334851.137026,0,117.07657623291016
2021-03-25,8812334851.137026,0.0,0.0,8812334851.137026,0,117.5640106201172
2021-03-26,8812334851.137026,0.0,0.0,8812334851.137026,0,118.16846466064452
2021-03-29,8812334851.137026,0.0,0.0,8812334851.137026,0,118.3439483642578
2021-03-30,8812334851.137026,0.0,0.0,8812334851.137026,0,116.89134216308594
2021-03-31,8812334851.137026,0.0,0.0,8812334851.137026,0,119.08487701416016
2021-04-01,8812334851.137026,0.0,0.0,8812334851.137026,0,119.91354370117188
2021-04-05,8812334851.137026,0.0,0.0,8812334851.137026,0,122.74079895019533
2021-04-06,8803522516.285889,71548345.81861642,0.0,8803522516.285889,1,123.0429916381836
2021-04-07,8803522516.285889,71548345.81861642,117883476.41951752,8921405992.705406,1,124.69059753417967
2021-04-08,8803522516.285889,71548345.81861642,289475702.9415741,9092998219.227463,1,127.0888671875
2021-04-09,9268343037.815445,0.0,0.0,9268343037.815445,0,129.66262817382812
2021-04-12,9268343037.815445,0.0,0.0,9268343037.815445,0,127.94679260253906
2021-04-13,9268343037.815445,0.0,0.0,9268343037.815445,0,131.05673217773438
2021-04-14,9259074694.77763,71933600.32065868,0.0,9259074694.77763,1,128.7169647216797
2021-04-15,9423033169.731958,0.0,0.0,9423033169.731958,0,131.12498474121094
2021-04-16,9423033169.731958,0.0,0.0,9423033169.731958,0,130.79351806640625
2021-04-19,9423033169.731958,0.0,0.0,9423033169.731958,0,131.4564208984375
2021-04-20,9423033169.731958,0.0,0.0,9423033169.731958,0,129.76988220214844
2021-04-21,9423033169.731958,0.0,0.0,9423033169.731958,0,130.1501007080078
2021-04-22,9423033169.731958,0.0,0.0,9423033169.731958,0,128.6292266845703
2021-04-23,9423033169.731958,0.0,0.0,9423033169.731958,0,130.9495086669922
2021-04-26,9423033169.731958,0.0,0.0,9423033169.731958,0,131.3394775390625
2021-04-27,9423033169.731958,0.0,0.0,9423033169.731958,0,131.0177459716797
2021-04-28,9413610136.562227,72285558.77417764,0.0,9413610136.562227,1,130.22808837890625
2021-04-29,9387752373.194935,72141005.84302378,0.0,9387752373.194935,-1,130.13059997558594
2021-04-30,9520435156.66644,0.0,0.0,9520435156.66644,0,128.1612548828125
2021-05-03,9510914721.509773,73605808.28266005,0.0,9510914721.509773,-1,129.2141876220703
2021-05-04,9837954729.476923,0.0,0.0,9837954729.476923,0,124.641845703125
2021-05-05,9837954729.476923,0.0,0.0,9837954729.476923,0,124.88556671142578
2021-05-06,9837954729.476923,0.0,0.0,9837954729.476923,0,126.48445129394533
2021-05-07,9828116774.747446,77290428.89708608,0.0,9828116774.747446,-1,127.15826416015624
2021-05-10,10071898467.470436,0.0,0.0,10071898467.470436,0,123.87700653076172
2021-05-11,10061826569.002966,81830704.5797414,0.0,10061826569.002966,-1,122.95906066894533
2021-05-12,10292390730.250433,85846738.48424351,0.0,10292390730.250433,1,119.8926239013672
2021-05-13,10466534691.732424,0.0,0.0,10466534691.732424,0,122.0410614013672
2021-05-14,10466534691.732424,0.0,0.0,10466534691.732424,0,124.46292877197266
2021-05-17,10466534691.732424,0.0,0.0,10466534691.732424,0,123.3105926513672
2021-05-18,10466534691.732424,0.0,0.0,10466534691.732424,0,121.9238739013672
2021-05-19,10456068157.040691,85869022.58397432,0.0,10456068157.040691,1,121.76763916015624
2021-05-20,10665316033.385616,0.0,0.0,10665316033.385616,0,124.32623291015624
2021-05-21,10665316033.385616,0.0,0.0,10665316033.385616,0,122.49028778076172
2021-05-24,10665316033.385616,0.0,0.0,10665316033.385616,0,124.12114715576172
2021-05-25,10665316033.385616,0.0,0.0,10665316033.385616,0,123.92584228515624
2021-05-26,10654650717.35223,86009914.31534486,0.0,10654650717.35223,-1,123.87700653076172
2021-05-27,10775868704.654856,0.0,0.0,10775868704.654856,0,122.34378051757812
2021-05-28,10775868704.654856,0.0,0.0,10775868704.654856,0,121.6894989013672
2021-06-01,10775868704.654856,0.0,0.0,10775868704.654856,0,121.3672332763672
2021-06-02,10775868704.654856,0.0,0.0,10775868704.654856,0,122.12895965576172
2021-06-03,10775868704.654856,0.0,0.0,10775868704.654856,0,120.64456939697266
2021-06-04,10775868704.654856,0.0,0.0,10775868704.654856,0,122.93950653076172
2021-06-07,10775868704.654856,0.0,0.0,10775868704.654856,0,122.94927215576172
2021-06-08,10775868704.654856,0.0,0.0,10775868704.654856,0,123.76959228515624
2021-06-09,10775868704.654856,0.0,0.0,10775868704.654856,0,124.1504364013672
2021-06-10,10775868704.654856,0.0,0.0,10775868704.654856,0,123.15435791015624
2021-06-11,10765092835.950201,86560269.57399501,0.0,10765092835.950201,1,124.36528778076172
2021-06-14,11018909398.397734,0.0,0.0,11018909398.397734,0,127.42190551757812
2021-06-15,11018909398.397734,0.0,0.0,11018909398.397734,0,126.6016082763672
2021-06-16,11007890488.999336,86608347.88779663,0.0,11007890488.999336,1,127.09964752197266
2021-06-17,11135593262.982153,0.0,0.0,11135593262.982153,0,128.70123291015625
2021-06-18,11135593262.982153,0.0,0.0,11135593262.982153,0,127.40241241455078
2021-06-21,11135593262.982153,0.0,0.0,11135593262.982153,0,129.1992950439453
2021-06-22,11135593262.982153,0.0,0.0,11135593262.982153,0,130.83984375
2021-06-23,11135593262.982153,0.0,0.0,11135593262.982153,0,130.56646728515625
2021-06-24,11135593262.982153,0.0,0.0,11135593262.982153,0,130.2832489013672
2021-06-25,11135593262.982153,0.0,0.0,11135593262.982153,0,129.99032592773438
2021-06-28,11135593262.982153,0.0,0.0,11135593262.982153,0,131.62115478515625
2021-06-29,11135593262.982153,0.0,0.0,11135593262.982153,0,133.1348419189453
2021-06-30,11124457669.719172,83173467.84364235,0.0,11124457669.719172,1,133.7500762939453
2021-07-01,11124457669.719172,83173467.84364235,25178198.677825928,11149635868.396997,1,134.05279541015625
2021-07-02,11124457669.719172,83173467.84364235,243673538.19957352,11368131207.918745,1,136.67977905273438
2021-07-06,11524325836.7598,0.0,0.0,11524325836.7598,0,138.69146728515625
2021-07-07,11524325836.7598,0.0,0.0,11524325836.7598,0,141.18174743652344
2021-07-08,11524325836.7598,0.0,0.0,11524325836.7598,0,139.88287353515625
2021-07-09,11524325836.7598,0.0,0.0,11524325836.7598,0,141.70901489257812
2021-07-12,11512801510.92304,81585474.73042864,0.0,11512801510.92304,1,141.11337280273438
2021-07-13,11512801510.92304,81585474.73042864,90823844.60308647,11603625355.526127,1,142.2266082763672
2021-07-14,11859895368.009792,81424926.3679794,0.0,11859895368.009792,-1,145.65435791015625
2021-07-15,11859895368.009792,81424926.3679794,53274832.4238987,11913170200.433691,-1,145.0000762939453
2021-07-16,11859895368.009792,81424926.3679794,219463136.95964432,12079358504.969437,-1,142.95907592773438
2021-07-19,12368415425.117184,88910156.81597188,0.0,12368415425.117184,1,139.11138916015625
2021-07-20,12664628463.142195,88734674.05994661,0.0,12664628463.142195,-1,142.7246856689453
2021-07-21,12716956405.015226,0.0,0.0,12716956405.015226,0,141.99224853515625
2021-07-22,12716956405.015226,0.0,0.0,12716956405.015226,0,143.35943603515625
2021-07-23,12716956405.015226,0.0,0.0,12716956405.015226,0,145.0782012939453
2021-07-26,12716956405.015226,0.0,0.0,12716956405.015226,0,145.4981231689453
2021-07-27,12716956405.015226,0.0,0.0,12716956405.015226,0,143.3301544189453
2021-07-28,12716956405.015226,0.0,0.0,12716956405.015226,0,141.5820770263672
2021-07-29,12716956405.015226,0.0,0.0,12716956405.015226,0,142.2266082763672
2021-07-30,12716956405.015226,0.0,0.0,12716956405.015226,0,142.44149780273438
2021-08-02,12716956405.015226,0.0,0.0,12716956405.015226,0,142.10940551757812
2021-08-03,12716956405.015226,0.0,0.0,12716956405.015226,0,143.9062957763672
2021-08-04,12716956405.015226,0.0,0.0,12716956405.015226,0,143.5059356689453
2021-08-05,12716956405.015226,0.0,0.0,12716956405.015226,0,143.61334228515625
2021-08-06,12716956405.015226,0.0,0.0,12716956405.015226,0,142.92872619628906
2021-08-09,12716956405.015226,0.0,0.0,12716956405.015226,0,142.87982177734375
2021-08-10,12716956405.015226,0.0,0.0,12716956405.015226,0,142.40057373046875
2021-08-11,12716956405.015226,0.0,0.0,12716956405.015226,0,142.65489196777344
2021-08-12,12716956405.015226,0.0,0.0,12716956405.015226,0,145.6182861328125
2021-08-13,12716956405.015226,0.0,0.0,12716956405.015226,0,145.82366943359375
2021-08-16,12716956405.015226,0.0,0.0,12716956405.015226,0,147.79930114746094
2021-08-17,12716956405.015226,0.0,0.0,12716956405.015226,0,146.8897247314453
2021-08-18,12716956405.015226,0.0,0.0,12716956405.015226,0,143.1439208984375
2021-08-19,12704239448.61021,88545832.06598482,0.0,12704239448.61021,1,143.47642517089844
2021-08-20,12820568168.969425,0.0,0.0,12820568168.969425,0,144.9336700439453
2021-08-23,12820568168.969425,0.0,0.0,12820568168.969425,0,146.4202880859375
2021-08-24,12820568168.969425,0.0,0.0,12820568168.969425,0,146.33224487304688
2021-08-25,12820568168.969425,0.0,0.0,12820568168.969425,0,145.09996032714844
2021-08-26,12820568168.969425,0.0,0.0,12820568168.969425,0,144.2979736328125
2021-08-27,12807747600.800455,88125892.54076329,0.0,12807747600.800455,1,145.3346710205078
2021-08-30,13184516648.114735,0.0,0.0,13184516648.114735,0,149.75535583496094
2021-08-31,13184516648.114735,0.0,0.0,13184516648.114735,0,148.49368286132812
2021-09-01,13184516648.114735,0.0,0.0,13184516648.114735,0,149.1587371826172
2021-09-02,13184516648.114735,0.0,0.0,13184516648.114735,0,150.273681640625
2021-09-03,13184516648.114735,0.0,0.0,13184516648.114735,0,150.90945434570312
2021-09-07,13184516648.114735,0.0,0.0,13184516648.114735,0,153.2469024658203
2021-09-08,13171332131.46662,86823933.02457297,-1.9073486328125e-06,13171332131.466618,-1,151.70162963867188
2021-09-09,13171332131.46662,86823933.02457297,88311714.95796204,13259643846.424582,-1,150.6844940185547
2021-09-10,13665864696.164614,93796753.65825205,0.0,13665864696.164614,1,145.69656372070312
2021-09-13,13705404616.338528,0.0,0.0,13705404616.338528,0,146.26380920410156
2021-09-14,13705404616.338528,0.0,0.0,13705404616.338528,0,144.86520385742188
2021-09-15,13705404616.338528,0.0,0.0,13705404616.338528,0,145.75521850585938
2021-09-16,13705404616.338528,0.0,0.0,13705404616.338528,0,145.52049255371094
2021-09-17,13691699211.722189,95846365.3429387,0.0,13691699211.722189,-1,142.85047912597656
2021-09-20,13956506217.562359,99832631.4905327,0.0,13956506217.562359,1,139.79904174804688
2021-09-21,13956506217.562359,99832631.4905327,47841547.0060997,14004347764.568459,1,140.27825927734375
2021-09-22,14226678779.230885,0.0,0.0,14226678779.230885,0,142.6450958251953
2021-09-23,14226678779.230885,0.0,0.0,14226678779.230885,0,143.6035919189453
2021-09-24,14226678779.230885,0.0,0.0,14226678779.230885,0,143.69155883789062
2021-09-27,14226678779.230885,0.0,0.0,14226678779.230885,0,142.1756591796875
2021-09-28,14212452100.451654,102401332.30581719,0.0,14212452100.451654,1,138.7916717529297
2021-09-29,14290381472.174355,0.0,0.0,14290381472.174355,0,139.6914825439453
2021-09-30,14290381472.174355,0.0,0.0,14290381472.174355,0,138.3907012939453
2021-10-01,14276091090.70218,102326265.9644817,0.0,14276091090.70218,-1,139.51541137695312
2021-10-04,14613085319.517473,0.0,0.0,14613085319.517473,0,136.0825653076172
2021-10-05,14613085319.517473,0.0,0.0,14613085319.517473,0,138.00924682617188
2021-10-06,14613085319.517473,0.0,0.0,14613085319.517473,0,138.8797149658203
2021-10-07,14613085319.517473,0.0,0.0,14613085319.517473,0,140.141357421875
2021-10-08,14613085319.517473,0.0,0.0,14613085319.517473,0,139.75990295410156
2021-10-11,14613085319.517473,0.0,0.0,14613085319.517473,0,139.67190551757812
2021-10-12,14613085319.517473,0.0,0.0,14613085319.517473,0,138.40045166015625
2021-10-13,14598472234.197956,105929101.06602752,0.0,14598472234.197956,1,137.81361389160156
2021-10-14,14879142079.62638,0.0,0.0,14879142079.62638,0,140.6010284423828
2021-10-15,14864262937.546755,104931133.35277942,-1.9073486328125e-06,14864262937.546753,1,141.65731811523438
2021-10-18,14864262937.546755,104931133.35277942,175487777.84522438,15039750715.39198,1,143.32972717285156
2021-10-19,15251685387.992477,0.0,0.0,15251685387.992477,0,145.4911346435547
2021-10-20,15251685387.992477,0.0,0.0,15251685387.992477,0,145.9801788330078
2021-10-21,15251685387.992477,0.0,0.0,15251685387.992477,0,146.19532775878906
2021-10-22,15251685387.992477,0.0,0.0,15251685387.992477,0,145.42269897460938
2021-10-25,15251685387.992477,0.0,0.0,15251685387.992477,0,145.373779296875
